c,h,l,n,o,t,v,vw
232.24,232.31,232.22,764,232.27,2025-02-04T19:26:00Z,44216,232.265394
232.225,232.241,232.175,708,232.235,2025-02-04T19:27:00Z,44152,232.212583
232.23,232.27,232.18,719,232.22,2025-02-04T19:28:00Z,87502,232.240651
232.14,232.24,232.12,558,232.23,2025-02-04T19:29:00Z,33636,232.183332
232.4456,232.45,232.13,795,232.135,2025-02-04T19:30:00Z,46654,232.284053
232.4,232.48,232.4,959,232.43,2025-02-04T19:31:00Z,52081,232.440757
232.32,232.45,232.28,703,232.4,2025-02-04T19:32:00Z,55244,232.379682
232.25,232.335,232.22,641,232.32,2025-02-04T19:33:00Z,34151,232.282173
232.3501,232.36,232.2601,534,232.2601,2025-02-04T19:34:00Z,23557,232.31843
232.4437,232.4463,232.35,767,232.355,2025-02-04T19:35:00Z,45384,232.387863
232.415,232.5,232.415,880,232.4472,2025-02-04T19:36:00Z,48778,232.470829
232.455,232.5,232.415,848,232.415,2025-02-04T19:37:00Z,42165,232.444968
232.435,232.5,232.38,1033,232.455,2025-02-04T19:38:00Z,58545,232.417273
232.43,232.4499,232.39,759,232.435,2025-02-04T19:39:00Z,53639,232.419043
232.53,232.58,232.4144,901,232.4144,2025-02-04T19:40:00Z,61274,232.532845
232.5,232.525,232.415,741,232.52,2025-02-04T19:41:00Z,46012,232.456722
232.42,232.5,232.41,746,232.4728,2025-02-04T19:42:00Z,40349,232.463111
232.4694,232.48,232.35,818,232.425,2025-02-04T19:43:00Z,58685,232.417543
232.605,232.6256,232.47,723,232.475,2025-02-04T19:44:00Z,46114,232.568975
232.57,232.6799,232.5519,902,232.6018,2025-02-04T19:45:00Z,57471,232.629643
232.66,232.66,232.55,624,232.5701,2025-02-04T19:46:00Z,39040,232.604749
232.64,232.75,232.62,1067,232.66,2025-02-04T19:47:00Z,70516,232.698848
232.56,232.64,232.5,719,232.64,2025-02-04T19:48:00Z,36744,232.562452
232.71,232.73,232.57,804,232.57,2025-02-04T19:49:00Z,47765,232.686203
232.625,232.7,232.61,824,232.69,2025-02-04T19:50:00Z,54432,232.654155
232.631,232.64,232.555,837,232.63,2025-02-04T19:51:00Z,56096,232.607153
232.64,232.6672,232.605,595,232.63,2025-02-04T19:52:00Z,35289,232.637094
232.54,232.65,232.48,872,232.64,2025-02-04T19:53:00Z,48124,232.552071
232.5189,232.56,232.5,544,232.5413,2025-02-04T19:54:00Z,27226,232.529594
232.6,232.65,232.52,878,232.52,2025-02-04T19:55:00Z,49077,232.604554
232.57,232.585,232.51,665,232.585,2025-02-04T19:56:00Z,32891,232.544854
232.645,232.6484,232.55,672,232.58,2025-02-04T19:57:00Z,35640,232.598863
232.64,232.65,232.585,707,232.645,2025-02-04T19:58:00Z,34284,232.628149
232.547,232.77,232.27,2096,232.6403,2025-02-04T19:59:00Z,127091,232.535178
232.54,232.61,232.41,898,232.5564,2025-02-04T20:00:00Z,58311,232.495272
232.635,232.67,232.53,710,232.54,2025-02-04T20:01:00Z,45895,232.604686
232.66,232.66,232.58,742,232.6263,2025-02-04T20:02:00Z,35198,232.616012
232.72,232.77,232.669,966,232.68,2025-02-04T20:03:00Z,91201,232.723432
232.69,232.7664,232.6801,740,232.7242,2025-02-04T20:04:00Z,42369,232.717693
232.61,232.74,232.61,960,232.69,2025-02-04T20:05:00Z,52231,232.688034
232.63,232.645,232.5425,798,232.615,2025-02-04T20:06:00Z,42032,232.603826
232.6935,232.6935,232.6,723,232.635,2025-02-04T20:07:00Z,48176,232.651896
232.67,232.6943,232.63,843,232.6943,2025-02-04T20:08:00Z,49619,232.660456
232.585,232.68,232.58,772,232.675,2025-02-04T20:09:00Z,45472,232.623304
232.82,232.84,232.58,1095,232.59,2025-02-04T20:10:00Z,80744,232.737314
232.76,232.855,232.73,1049,232.82,2025-02-04T20:11:00Z,72743,232.805288
232.77,232.8,232.7091,830,232.75,2025-02-04T20:12:00Z,52049,232.750953
232.78,232.79,232.66,887,232.785,2025-02-04T20:13:00Z,55314,232.721317
232.9256,232.95,232.78,1006,232.7872,2025-02-04T20:14:00Z,53112,232.873932
232.86,232.94,232.85,1048,232.925,2025-02-04T20:15:00Z,71304,232.892554
232.756,232.86,232.73,913,232.85,2025-02-04T20:16:00Z,58278,232.806243
232.705,232.76,232.65,830,232.7564,2025-02-04T20:17:00Z,53610,232.710006
232.58,232.7093,232.51,1159,232.705,2025-02-04T20:18:00Z,84114,232.579828
232.64,232.7,232.562,691,232.58,2025-02-04T20:19:00Z,36262,232.646251
232.51,232.66,232.46,1047,232.66,2025-02-04T20:20:00Z,64896,232.562738
232.515,232.575,232.5,812,232.505,2025-02-04T20:21:00Z,45208,232.524487
232.56,232.57,232.48,876,232.51,2025-02-04T20:22:00Z,53419,232.514745
232.42,232.6247,232.42,974,232.555,2025-02-04T20:23:00Z,55725,232.53636
232.3901,232.44,232.34,1077,232.43,2025-02-04T20:24:00Z,82102,232.391369
232.3191,232.395,232.25,919,232.3901,2025-02-04T20:25:00Z,163092,232.325559
232.43,232.49,232.3048,1062,232.31,2025-02-04T20:26:00Z,58731,232.420694
232.39,232.475,232.38,912,232.4291,2025-02-04T20:27:00Z,45265,232.419048
232.35,232.39,232.3,945,232.38,2025-02-04T20:28:00Z,44243,232.328868
232.309,232.4,232.22,1126,232.3707,2025-02-04T20:29:00Z,71859,232.308779
232.255,232.335,232.179,915,232.29,2025-02-04T20:30:00Z,54145,232.258533
232.21,232.28,232.2,1062,232.2548,2025-02-04T20:31:00Z,54540,232.24411
232.1,232.24,232.07,1140,232.22,2025-02-04T20:32:00Z,73067,232.150904
232.085,232.13,232.01,1075,232.0964,2025-02-04T20:33:00Z,61773,232.085856
232.14,232.18,232.07,1126,232.09,2025-02-04T20:34:00Z,50244,232.122455
232.19,232.25,232.1347,905,232.145,2025-02-04T20:35:00Z,52542,232.193068
232.29,232.3,232.19,1014,232.195,2025-02-04T20:36:00Z,59199,232.216119
232.43,232.48,232.2844,1248,232.295,2025-02-04T20:37:00Z,75876,232.397491
232.4372,232.49,232.395,912,232.44,2025-02-04T20:38:00Z,51969,232.43868
232.5,232.52,232.4,1081,232.4306,2025-02-04T20:39:00Z,57045,232.473379
232.535,232.54,232.49,932,232.49,2025-02-04T20:40:00Z,51274,232.511952
232.56,232.58,232.47,1086,232.53,2025-02-04T20:41:00Z,67413,232.526157
232.325,232.59,232.31,1339,232.56,2025-02-04T20:42:00Z,85458,232.460517
232.29,232.325,232.2033,1162,232.315,2025-02-04T20:43:00Z,72779,232.28222
232.23,232.285,232.17,1074,232.28,2025-02-04T20:44:00Z,73365,232.214901
232.2003,232.29,232.18,1036,232.25,2025-02-04T20:45:00Z,69259,232.238863
232.3478,232.3992,232.19,990,232.19,2025-02-04T20:46:00Z,63381,232.303469
232.3701,232.45,232.28,956,232.3328,2025-02-04T20:47:00Z,50309,232.362261
232.47,232.49,232.37,1010,232.39,2025-02-04T20:48:00Z,50873,232.415163
232.43,232.5,232.43,1085,232.46,2025-02-04T20:49:00Z,60829,232.458429
232.5239,232.5239,232.24,1762,232.43,2025-02-04T20:50:00Z,111122,232.370423
232.64,232.74,232.5,1733,232.525,2025-02-04T20:51:00Z,131787,232.641261
232.6,232.67,232.4824,1969,232.645,2025-02-04T20:52:00Z,142823,232.585906
232.6264,232.71,232.53,1524,232.59,2025-02-04T20:53:00Z,101454,232.626419
232.86,233,232.62,2893,232.63,2025-02-04T20:54:00Z,198752,232.801584
232.88,232.97,232.7,2798,232.87,2025-02-04T20:55:00Z,208070,232.862019
232.92,232.93,232.8,2389,232.87,2025-02-04T20:56:00Z,162298,232.858916
232.98,233,232.88,2653,232.925,2025-02-04T20:57:00Z,188280,232.950269
233.01,233.06,232.92,4188,232.98,2025-02-04T20:58:00Z,290677,233.00086
232.79,233.13,232.72,7839,233.01,2025-02-04T20:59:00Z,720121,232.914907
232.8,232.91,232.65,209,232.75,2025-02-04T21:00:00Z,7006741,232.799953
232.81,232.97,232.81,111,232.88,2025-02-04T21:01:00Z,17079,232.911908
232.8,232.89,232.8,73,232.81,2025-02-04T21:02:00Z,15941,232.808659
232.95,232.95,232.8114,70,232.87,2025-02-04T21:03:00Z,9293,232.903881
232.82,232.95,232.81,91,232.9,2025-02-04T21:04:00Z,60207,232.909791
232.87,232.87,232.8601,109,232.87,2025-02-04T21:05:00Z,2836967,232.866733
232.6601,233.1,232.66,185,232.94,2025-02-04T21:06:00Z,12729,232.841183
232.6,232.75,232.6,63,232.75,2025-02-04T21:07:00Z,11590,232.653188
232.64,232.64,232.62,68,232.62,2025-02-04T21:08:00Z,2365,232.6342
232.68,232.68,232.63,69,232.64,2025-02-04T21:09:00Z,70457,232.643259
232.62,232.68,232.6,75,232.62,2025-02-04T21:10:00Z,4462,232.612856
232.57,232.58,232.57,65,232.571,2025-02-04T21:11:00Z,12006,232.572033
232.4812,232.59,232.4812,54,232.59,2025-02-04T21:12:00Z,1543,232.53848
232.48,232.5189,232.48,48,232.5189,2025-02-04T21:13:00Z,1877,232.490753
232.48,232.48,232.42,52,232.42,2025-02-04T21:14:00Z,1675,232.465712
232.45,232.45,232.45,46,232.45,2025-02-04T21:15:00Z,1161,232.45
232.4,232.49,232.4,61,232.49,2025-02-04T21:16:00Z,2459,232.444842
232.4285,232.4285,232.37,27,232.37,2025-02-04T21:18:00Z,819,232.408742
232.3,232.3703,232.3,44,232.3703,2025-02-04T21:19:00Z,1110,232.350785
232.45,232.45,232.3,75,232.3018,2025-02-04T21:20:00Z,5024,232.358325
232.49,232.49,232.4,97,232.4,2025-02-04T21:21:00Z,6705,232.433061
232.5,232.5,232.4987,36,232.4987,2025-02-04T21:22:00Z,873,232.49935
232.224,232.41,232.224,57,232.41,2025-02-04T21:23:00Z,1989,232.351255
232.48,232.48,232.31,78,232.31,2025-02-04T21:24:00Z,9714,232.379789
232.49,232.5875,232.46,99,232.5,2025-02-04T21:25:00Z,8940,232.51349
232.4,232.4,232.3401,19,232.3401,2025-02-04T21:26:00Z,1033,232.359092
232.42,232.42,232.42,27,232.42,2025-02-04T21:27:00Z,723,232.42
232.44,232.44,232.4,44,232.41,2025-02-04T21:28:00Z,2328,232.412872
232.3425,232.3425,232.3425,27,232.3425,2025-02-04T21:29:00Z,454,232.3425
232.37,232.8,232.37,43,232.8,2025-02-04T21:30:00Z,1658,232.703008
232.35,232.8,232.3,64,232.33,2025-02-04T21:31:00Z,3801,232.431175
232.3685,232.3685,232.35,31,232.35,2025-02-04T21:32:00Z,1137,232.365012
232.25,232.31,232.25,52,232.31,2025-02-04T21:33:00Z,2445,232.288333
232.25,232.25,232.25,36,232.25,2025-02-04T21:34:00Z,967,232.25
232.28,232.29,232.2,58,232.2,2025-02-04T21:35:00Z,1861,232.245696
232.34,232.8,232.2007,62,232.2007,2025-02-04T21:36:00Z,101518,232.795257
232.35,232.37,232.34,52,232.35,2025-02-04T21:37:00Z,2711,232.352545
232.4494,232.45,232.4494,36,232.45,2025-02-04T21:38:00Z,1225,232.449717
232.36,232.45,232,312,232.45,2025-02-04T21:39:00Z,17131,232.283061
232.2548,232.2548,232.2548,31,232.2548,2025-02-04T21:40:00Z,608,232.2548
232.2,232.3,232.2,60,232.21,2025-02-04T21:41:00Z,5172,232.250169
232.09,232.21,232.01,59,232.16,2025-02-04T21:42:00Z,4715,232.183418
232.1,232.16,232.0901,47,232.16,2025-02-04T21:43:00Z,4343,232.153145
232.09,232.16,232.09,44,232.09,2025-02-04T21:44:00Z,3193,232.134119
232.2,232.2,232.09,58,232.16,2025-02-04T21:45:00Z,4052,232.158101
232.26,232.26,232.09,44,232.09,2025-02-04T21:46:00Z,1663,232.234837
232.36,232.36,232.2605,29,232.2605,2025-02-04T21:47:00Z,1725,232.288878
232.38,232.4478,232.38,27,232.4478,2025-02-04T21:48:00Z,592,232.417667
232.17,232.36,232.17,42,232.36,2025-02-04T21:49:00Z,1615,232.302183
232.3,232.3,232.2715,21,232.2715,2025-02-04T21:50:00Z,1797,232.295388
232.2765,232.46,232.2765,112,232.35,2025-02-04T21:51:00Z,4091,232.414243
232.31,232.31,232.3,12,232.3,2025-02-04T21:52:00Z,580,232.301818
232.3001,232.3001,232.3001,22,232.3001,2025-02-04T21:53:00Z,1635,232.3001
232.38,232.65,232.38,55,232.39,2025-02-04T21:55:00Z,1728,232.520492
232.34,232.34,232.34,19,232.34,2025-02-04T21:59:00Z,184,232.34
232.39,232.39,232.39,22,232.39,2025-02-04T22:00:00Z,198,232.39
232.39,232.59,232.39,31,232.59,2025-02-04T22:02:00Z,1032,232.51
232.4,232.4,232.347,34,232.347,2025-02-04T22:03:00Z,1570,232.3735
232.59,232.59,232.45,56,232.45,2025-02-04T22:05:00Z,1284,232.529655
232.4,232.4,232.4,76,232.4,2025-02-04T22:06:00Z,2626,232.4
232.35,232.3505,232.34,44,232.3505,2025-02-04T22:07:00Z,1761,232.345045
232.4,232.4,232.35,51,232.4,2025-02-04T22:08:00Z,2423,232.383336
232.3,232.3,232.3,34,232.3,2025-02-04T22:10:00Z,506,232.3
232.25,232.25,232.25,34,232.25,2025-02-04T22:11:00Z,595,232.25
232.26,232.26,232.26,34,232.26,2025-02-04T22:12:00Z,657,232.26
232.1916,232.2,232.1916,35,232.2,2025-02-04T22:13:00Z,819,232.194467
232.19,232.19,232.13,26,232.13,2025-02-04T22:14:00Z,1218,232.184545
232.1368,232.1368,232.1257,34,232.1257,2025-02-04T22:16:00Z,318,232.13125
232.1368,232.17,232.1257,28,232.17,2025-02-04T22:17:00Z,672,232.149159
232.2001,232.2001,232.2001,25,232.2001,2025-02-04T22:18:00Z,1091,232.2001
232.2001,232.2001,232.2001,17,232.2001,2025-02-04T22:19:00Z,142,232.2001
232.2,232.2,232.2,25,232.2,2025-02-04T22:20:00Z,448,232.2
232.2,232.2,232.2,21,232.2,2025-02-04T22:21:00Z,189,232.2
232.1215,232.1215,232.1215,30,232.1215,2025-02-04T22:22:00Z,1116,232.1215
232.1982,232.1982,232.1982,20,232.1982,2025-02-04T22:23:00Z,518,232.1982
232.13,232.13,232.13,15,232.13,2025-02-04T22:24:00Z,261,232.13
232.15,232.15,232.15,26,232.15,2025-02-04T22:25:00Z,1139,232.15
232.035,232.15,232.0203,33,232.0203,2025-02-04T22:29:00Z,1267,232.067865
232.03,232.05,232.03,34,232.05,2025-02-04T22:32:00Z,1489,232.033452
232.13,232.2,232.07,51,232.07,2025-02-04T22:33:00Z,2593,232.182188
232.1985,232.2,232.1985,22,232.2,2025-02-04T22:34:00Z,1617,232.199282
232.1941,232.1941,232.03,33,232.03,2025-02-04T22:35:00Z,379,232.12846
232.04,232.04,232.04,22,232.04,2025-02-04T22:37:00Z,182,232.04
232.03,232.2,232.03,31,232.2,2025-02-04T22:40:00Z,669,232.152909
231.95,232.03,231.95,94,232.03,2025-02-04T22:41:00Z,1125,232.009381
231.9,231.9,231.9,31,231.9,2025-02-04T22:42:00Z,698,231.9
231.88,231.88,231.88,24,231.88,2025-02-04T22:44:00Z,909,231.88
231.8292,231.8292,231.8292,17,231.8292,2025-02-04T22:45:00Z,346,231.8292
231.8,231.81,231.8,42,231.81,2025-02-04T22:46:00Z,2934,231.807561
231.81,231.81,231.8,45,231.8,2025-02-04T22:47:00Z,2232,231.804136
231.6477,231.9392,231.6477,17,231.9392,2025-02-04T22:51:00Z,886,231.829888
231.89,231.89,231.75,44,231.75,2025-02-04T22:52:00Z,4714,231.88001
231.6497,231.6497,231.6497,31,231.6497,2025-02-04T22:54:00Z,415,231.6497
231.61,231.61,231.61,10,231.61,2025-02-04T22:55:00Z,4046,231.61
231.9,231.9,231.87,41,231.87,2025-02-04T22:56:00Z,1577,231.890878
231.76,231.81,231.76,51,231.81,2025-02-04T22:57:00Z,4315,231.761325
231.8,231.88,231.8,21,231.88,2025-02-04T22:58:00Z,887,231.857971
231.79,231.79,231.79,16,231.79,2025-02-04T22:59:00Z,566,231.79
232.35,232.35,231.88,76,231.88,2025-02-04T23:00:00Z,8588,232.066423
232.38,232.38,232,26,232,2025-02-04T23:01:00Z,1191,232.298071
232.38,232.38,231.75,16,231.75,2025-02-04T23:02:00Z,451,232.065
232.5,232.5,232.35,56,232.36,2025-02-04T23:03:00Z,3138,232.399169
232.015,232.58,232.015,25,232.58,2025-02-04T23:04:00Z,554,232.360156
232.01,232.16,232.01,15,232.16,2025-02-04T23:06:00Z,2447,232.05375
232.4485,232.4485,232.01,29,232.06,2025-02-04T23:07:00Z,1408,232.225959
232.437,232.437,232.437,26,232.437,2025-02-04T23:08:00Z,882,232.437
232.01,232.01,232.01,22,232.01,2025-02-04T23:09:00Z,1280,232.01
232.39,232.4,232.01,33,232.01,2025-02-04T23:10:00Z,2243,232.298226
232.46,232.46,232.34,49,232.34,2025-02-04T23:11:00Z,1895,232.356699
232.0146,232.46,232.01,27,232.46,2025-02-04T23:12:00Z,1843,232.30522
232.32,232.44,232.32,20,232.44,2025-02-04T23:13:00Z,2019,232.377751
232.48,232.4983,232.3208,16,232.4983,2025-02-04T23:14:00Z,2354,232.41459
232.34,232.36,232.34,14,232.36,2025-02-04T23:15:00Z,1050,232.351123
232.48,232.4865,232.48,28,232.4865,2025-02-04T23:16:00Z,1076,232.484457
232.7,232.77,232.49,50,232.5,2025-02-04T23:17:00Z,5099,232.631075
232.71,232.7691,232.71,19,232.7691,2025-02-04T23:18:00Z,417,232.73955
232.7885,232.79,232.72,30,232.72,2025-02-04T23:19:00Z,1815,232.76735
232.55,232.55,232.4001,25,232.4001,2025-02-04T23:21:00Z,787,232.43008
232.56,232.56,232.56,11,232.56,2025-02-04T23:23:00Z,241,232.56
232.5005,232.5005,232.5005,16,232.5005,2025-02-04T23:24:00Z,256,232.5005
232.5,232.5,232.5,9,232.5,2025-02-04T23:25:00Z,194,232.5
232.65,232.65,232.65,27,232.65,2025-02-04T23:27:00Z,600,232.65
232.73,232.73,232.73,36,232.73,2025-02-04T23:30:00Z,685,232.73
232.5,232.55,232.5,26,232.55,2025-02-04T23:32:00Z,711,232.525
232.69,232.69,232.41,32,232.41,2025-02-04T23:33:00Z,2747,232.425
232.5,232.5,232.46,16,232.46,2025-02-04T23:35:00Z,1098,232.493299
232.4,232.41,232.4,24,232.41,2025-02-04T23:37:00Z,945,232.402101
232.4,232.4,232.4,20,232.4,2025-02-04T23:39:00Z,236,232.4
232.53,232.53,232.53,21,232.53,2025-02-04T23:40:00Z,290,232.53
232.3207,232.64,232.3207,22,232.64,2025-02-04T23:41:00Z,582,232.440389
232.61,232.61,232.6,24,232.6,2025-02-04T23:44:00Z,459,232.605
232.34,232.43,232.34,19,232.43,2025-02-04T23:49:00Z,1188,232.382373
232.3213,232.6,232.3213,28,232.6,2025-02-04T23:50:00Z,603,232.500819
232.35,232.35,232.35,17,232.35,2025-02-04T23:52:00Z,231,232.35
232.0587,232.0587,232.0587,22,232.0587,2025-02-04T23:55:00Z,954,232.0587
232.102,232.3,232.102,13,232.3,2025-02-04T23:58:00Z,635,232.243985
232.25,232.25,232.25,4,232.25,2025-02-04T23:59:00Z,149,232.25
232.13,232.13,232.13,38,232.13,2025-02-05T00:04:00Z,319,232.13
232.2985,232.2985,232.29,17,232.29,2025-02-05T00:05:00Z,567,232.296375
232.2963,232.2963,232.2963,11,232.2963,2025-02-05T00:06:00Z,291,232.2963
232.2993,232.2993,232.2993,18,232.2993,2025-02-05T00:07:00Z,534,232.2993
232.15,232.3,232.15,47,232.3,2025-02-05T00:08:00Z,2893,232.283041
232.055,232.24,232.055,20,232.12,2025-02-05T00:09:00Z,1501,232.141154
232.24,232.24,232.24,20,232.24,2025-02-05T00:10:00Z,314,232.24
232.2,232.25,232.2,24,232.25,2025-02-05T00:11:00Z,1675,232.223056
232.4,232.4,232.2501,28,232.2501,2025-02-05T00:12:00Z,2128,232.38795
232.49,232.49,232.45,35,232.45,2025-02-05T00:13:00Z,775,232.471043
232.59,232.59,232.58,20,232.58,2025-02-05T00:14:00Z,972,232.587453
232.59,232.59,232.59,24,232.59,2025-02-05T00:15:00Z,887,232.59
232.58,232.58,232.58,17,232.58,2025-02-05T00:16:00Z,648,232.58
232.406,232.406,232.406,26,232.406,2025-02-05T00:19:00Z,584,232.406
232.5365,232.54,232.53,14,232.53,2025-02-05T00:20:00Z,1002,232.534665
232.54,232.54,232.4025,25,232.54,2025-02-05T00:21:00Z,1720,232.530425
232.54,232.54,232.54,15,232.54,2025-02-05T00:22:00Z,473,232.54
232.53,232.53,232.47,23,232.47,2025-02-05T00:28:00Z,718,232.507444
232.6,232.6,232.5,50,232.59,2025-02-05T00:30:00Z,2425,232.548062
232.6,232.65,232.6,22,232.64,2025-02-05T00:31:00Z,1817,232.643338
232.3495,232.3495,232.3495,11,232.3495,2025-02-05T00:34:00Z,313,232.3495
232.65,232.65,232.4,21,232.4,2025-02-05T00:35:00Z,700,232.525
232.7,232.7,232.65,17,232.65,2025-02-05T00:36:00Z,2340,232.682205
232.7988,232.7988,232.72,39,232.72,2025-02-05T00:37:00Z,2026,232.768892
232.8,232.8,232.8,38,232.8,2025-02-05T00:38:00Z,1904,232.8
233,233,232.81,40,232.81,2025-02-05T00:39:00Z,1821,232.868641
232.95,233,232.95,19,233,2025-02-05T00:40:00Z,2412,232.978137
232.89,232.89,232.89,14,232.89,2025-02-05T00:42:00Z,517,232.89
232.95,232.9775,232.8,36,232.9775,2025-02-05T00:43:00Z,1330,232.89083
232.8045,232.8045,232.8045,17,232.8045,2025-02-05T00:44:00Z,271,232.8045
232.8337,232.8337,232.8337,22,232.8337,2025-02-05T00:45:00Z,257,232.8337
232.802,232.802,232.802,7,232.802,2025-02-05T00:47:00Z,203,232.802
232.9755,232.9755,232.9,20,232.9,2025-02-05T00:48:00Z,635,232.912583
232.7,232.7,232.5786,23,232.5786,2025-02-05T00:49:00Z,3707,232.696616
232.52,232.52,232.52,28,232.52,2025-02-05T00:50:00Z,747,232.52
232.84,232.84,232.84,10,232.84,2025-02-05T00:51:00Z,782,232.84
232.84,232.84,232.84,17,232.84,2025-02-05T00:52:00Z,468,232.84
232.56,232.76,232.56,18,232.76,2025-02-05T00:53:00Z,1008,232.726322
232.6,232.76,232.6,23,232.75,2025-02-05T00:54:00Z,5552,232.746437
232.6,232.6,232.6,20,232.6,2025-02-05T00:55:00Z,624,232.6
232.89,232.89,232.6988,27,232.6988,2025-02-05T00:56:00Z,848,232.7472
232.9,232.9,232.9,18,232.9,2025-02-05T00:57:00Z,442,232.9
232.9,232.9,232.78,22,232.78,2025-02-05T00:58:00Z,653,232.837561
232.75,232.8,232.75,24,232.8,2025-02-05T00:59:00Z,401,232.766949
225.75,230.28,225.24,532,228.95,2025-02-05T09:00:00Z,34085,226.867419
226.25,226.62,225.99,318,226,2025-02-05T09:01:00Z,17174,226.253538
226.4,226.49,226.28,179,226.45,2025-02-05T09:02:00Z,8208,226.430345
226.48,226.5,226.4,286,226.49,2025-02-05T09:03:00Z,19679,226.484456
226.8,226.8,226.49,171,226.49,2025-02-05T09:04:00Z,7933,226.556105
226.51,226.83,226.5,148,226.83,2025-02-05T09:05:00Z,13412,226.538416
226.8,226.8,226.51,55,226.55,2025-02-05T09:06:00Z,1505,226.602867
226.77,226.77,226.5,111,226.65,2025-02-05T09:07:00Z,2503,226.6725
226.74,226.74,226.7,56,226.7,2025-02-05T09:08:00Z,1360,226.709901
226.68,226.7,226.67,58,226.67,2025-02-05T09:09:00Z,1312,226.686427
226.79,226.79,226.73,52,226.73,2025-02-05T09:10:00Z,1046,226.757926
227,227,226.84,137,226.84,2025-02-05T09:11:00Z,11883,226.987958
227.19,227.19,227,32,227,2025-02-05T09:12:00Z,2747,227.032224
227.22,227.3,227.2,52,227.23,2025-02-05T09:13:00Z,1747,227.25625
227.1,227.11,227.02,81,227.02,2025-02-05T09:14:00Z,1747,227.062594
227.1,227.19,227.04,45,227.1,2025-02-05T09:15:00Z,2443,227.106386
226.95,227.1,226.95,95,227.09,2025-02-05T09:16:00Z,3770,227.015245
226.95,226.95,226.9,53,226.9,2025-02-05T09:17:00Z,1020,226.925
226.88,226.88,226.82,54,226.82,2025-02-05T09:18:00Z,1016,226.853333
226.67,226.9,226.67,118,226.87,2025-02-05T09:19:00Z,4481,226.801498
226.7,226.7,226.7,44,226.7,2025-02-05T09:20:00Z,1365,226.7
226.75,226.75,226.68,56,226.7,2025-02-05T09:21:00Z,1787,226.70875
226.71,226.71,226.71,64,226.71,2025-02-05T09:22:00Z,1011,226.71
226.77,226.77,226.77,18,226.77,2025-02-05T09:23:00Z,409,226.77
226.65,226.8,226.65,102,226.74,2025-02-05T09:24:00Z,5127,226.72176
226.42,226.62,226.35,220,226.62,2025-02-05T09:25:00Z,5601,226.469309
226.45,226.45,226.45,33,226.45,2025-02-05T09:26:00Z,1171,226.45
226.49,226.62,226.49,23,226.62,2025-02-05T09:27:00Z,741,226.5375
226.8,226.81,226.76,97,226.76,2025-02-05T09:28:00Z,13748,226.7979
226.74,226.8,226.74,40,226.8,2025-02-05T09:29:00Z,1164,226.757208
226.71,226.79,226.71,52,226.79,2025-02-05T09:31:00Z,2417,226.748982
226.71,226.73,226.71,56,226.71,2025-02-05T09:32:00Z,4672,226.722445
226.6,226.65,226.6,31,226.65,2025-02-05T09:33:00Z,2709,226.61054
226.7,226.7,226.67,20,226.67,2025-02-05T09:34:00Z,1247,226.688889
226.6,226.8,226.6,66,226.7,2025-02-05T09:35:00Z,3869,226.721963
226.35,226.67,226.35,112,226.67,2025-02-05T09:36:00Z,4246,226.457925
226.21,226.35,226.16,150,226.35,2025-02-05T09:37:00Z,5125,226.233205
226.28,226.28,226.24,38,226.24,2025-02-05T09:38:00Z,1213,226.262684
226.55,226.55,226.36,40,226.36,2025-02-05T09:39:00Z,2276,226.479004
227.2,227.2,226.58,111,226.58,2025-02-05T09:40:00Z,15598,226.85907
227.3,227.3,227.15,63,227.2,2025-02-05T09:41:00Z,3583,227.255141
226.86,227.32,226.85,80,227.27,2025-02-05T09:42:00Z,2138,227.165
226.81,226.86,226.81,50,226.83,2025-02-05T09:44:00Z,1961,226.832739
226.84,226.84,226.81,26,226.81,2025-02-05T09:45:00Z,552,226.826842
227.15,227.15,226.9,38,226.9,2025-02-05T09:46:00Z,1764,226.931407
227.36,227.36,227.2,20,227.2,2025-02-05T09:47:00Z,1305,227.221582
227.09,227.25,227.09,23,227.25,2025-02-05T09:49:00Z,979,227.1913
226.87,227.13,226.87,82,227.13,2025-02-05T09:51:00Z,3172,226.945688
226.99,226.99,226.91,23,226.91,2025-02-05T09:52:00Z,686,226.951883
227.1,227.1,226.89,56,227,2025-02-05T09:53:00Z,3071,226.960632
227.48,227.48,227.19,51,227.19,2025-02-05T09:54:00Z,3944,227.21072
227.39,227.49,227.39,34,227.46,2025-02-05T09:55:00Z,1144,227.45
227.5,227.5,227.48,38,227.48,2025-02-05T09:56:00Z,1904,227.492288
227.29,227.39,227.28,29,227.39,2025-02-05T09:57:00Z,2118,227.302897
227.38,227.38,227.35,18,227.35,2025-02-05T09:58:00Z,1151,227.376746
227.59,227.59,227.5,31,227.5,2025-02-05T09:59:00Z,1048,227.53
227.61,227.65,227.6,30,227.64,2025-02-05T10:00:00Z,2176,227.608626
227.7,227.7,227.65,32,227.65,2025-02-05T10:01:00Z,1432,227.681735
227.6,227.7,227.6,41,227.7,2025-02-05T10:02:00Z,2243,227.65882
227.57,227.6,227.56,51,227.6,2025-02-05T10:03:00Z,1223,227.586
227.29,227.31,227.29,71,227.31,2025-02-05T10:04:00Z,976,227.3025
227.5,227.5,227.46,17,227.46,2025-02-05T10:06:00Z,1039,227.492053
227.3,227.48,227.3,45,227.47,2025-02-05T10:09:00Z,1601,227.41809
227.35,227.35,227.3,37,227.3,2025-02-05T10:10:00Z,884,227.325
