"c","h","l","n","o","t","v","vw"
183.37,183.45,183.37,45,183.45,"2024-05-08T10:31:00Z",2002,183.413333
183.19,183.19,183.19,8,183.19,"2024-05-08T10:34:00Z",309,183.19
183.15,183.19,183.15,24,183.19,"2024-05-08T10:35:00Z",1313,183.171305
183.09,183.09,183.09,10,183.09,"2024-05-08T10:39:00Z",397,183.09
183.24,183.24,183.24,19,183.24,"2024-05-08T10:47:00Z",637,183.24
183.13,183.13,183.13,45,183.13,"2024-05-08T10:48:00Z",1072,183.13
183.16,183.16,183.16,8,183.16,"2024-05-08T10:54:00Z",424,183.16
183.1,183.1,183.1,23,183.1,"2024-05-08T10:56:00Z",800,183.1
183.1,183.1,183.1,14,183.1,"2024-05-08T10:59:00Z",697,183.1
183,183,182.94,183,183,"2024-05-08T11:00:00Z",8340,182.977246
182.82,182.85,182.82,39,182.85,"2024-05-08T11:01:00Z",1465,182.834735
182.8,182.83,182.8,29,182.83,"2024-05-08T11:03:00Z",1392,182.807509
182.7,182.7,182.7,19,182.7,"2024-05-08T11:06:00Z",577,182.7
182.6,182.65,182.6,55,182.65,"2024-05-08T11:09:00Z",2450,182.622344
182.6,182.6,182.6,31,182.6,"2024-05-08T11:10:00Z",1081,182.6
182.76,182.76,182.69,25,182.69,"2024-05-08T11:11:00Z",989,182.71
182.74,182.74,182.74,19,182.74,"2024-05-08T11:13:00Z",583,182.74
182.65,182.65,182.62,33,182.62,"2024-05-08T11:15:00Z",1549,182.625085
182.7,182.7,182.7,14,182.7,"2024-05-08T11:19:00Z",433,182.7
182.65,182.67,182.65,69,182.67,"2024-05-08T11:20:00Z",2876,182.665699
182.7,182.7,182.7,38,182.7,"2024-05-08T11:21:00Z",4222,182.7
182.67,182.67,182.67,19,182.67,"2024-05-08T11:23:00Z",526,182.67
182.65,182.65,182.65,27,182.65,"2024-05-08T11:26:00Z",442,182.65
182.6,182.67,182.6,71,182.67,"2024-05-08T11:28:00Z",744,182.623411
182.61,182.65,182.61,23,182.65,"2024-05-08T11:31:00Z",1055,182.635333
182.6,182.6,182.6,35,182.6,"2024-05-08T11:32:00Z",918,182.6
182.61,182.61,182.61,30,182.61,"2024-05-08T11:35:00Z",1419,182.61
182.6,182.6,182.6,17,182.6,"2024-05-08T11:36:00Z",491,182.6
182.58,182.58,182.58,11,182.58,"2024-05-08T11:38:00Z",598,182.58
182.55,182.55,182.55,27,182.55,"2024-05-08T11:39:00Z",1098,182.55
182.55,182.55,182.55,30,182.55,"2024-05-08T11:41:00Z",627,182.55
182.5,182.5,182.5,33,182.5,"2024-05-08T11:42:00Z",937,182.5
182.6,182.6,182.5,61,182.5,"2024-05-08T11:44:00Z",2303,182.54292
182.55,182.55,182.54,30,182.55,"2024-05-08T11:49:00Z",1485,182.546452
182.65,182.65,182.54,87,182.54,"2024-05-08T11:52:00Z",4936,182.575797
182.65,182.7,182.65,23,182.69,"2024-05-08T11:53:00Z",1066,182.68274
182.65,182.65,182.65,210,182.65,"2024-05-08T11:55:00Z",2860,182.65
182.72,182.72,182.65,32,182.65,"2024-05-08T11:56:00Z",1557,182.695798
182.7,182.71,182.7,29,182.71,"2024-05-08T11:58:00Z",1464,182.708766
182.6,182.97,182.441,558,182.96,"2024-05-08T12:00:00Z",34505,182.667458
182.6,182.6,182.2,262,182.56,"2024-05-08T12:01:00Z",3154,182.32398
182.97,182.97,181.98,781,182.88,"2024-05-08T12:02:00Z",14978,182.304421
182.02,183,182.02,308,182.97,"2024-05-08T12:03:00Z",5710,182.42974
183,183,181.99,183,181.99,"2024-05-08T12:04:00Z",2920,182.424224
182.6,182.62,182.6,36,182.62,"2024-05-08T12:05:00Z",1631,182.606037
182.65,182.65,182.55,89,182.59,"2024-05-08T12:07:00Z",3364,182.597714
182.6,182.62,182.6,36,182.62,"2024-05-08T12:08:00Z",1378,182.6075
182.55,182.55,182.55,44,182.55,"2024-05-08T12:09:00Z",1602,182.55
182.6,182.6,182.5006,73,182.5006,"2024-05-08T12:10:00Z",2393,182.565916
182.6,182.66,182.6,46,182.66,"2024-05-08T12:11:00Z",1612,182.622955
182.64,182.64,182.6,34,182.6,"2024-05-08T12:12:00Z",665,182.624
182.68,182.69,182.6,61,182.6,"2024-05-08T12:13:00Z",1835,182.626154
182.55,182.6,182.55,65,182.6,"2024-05-08T12:14:00Z",2784,182.579783
182.5,182.52,182.5,107,182.51,"2024-05-08T12:15:00Z",4828,182.503581
182.49,182.5,182.49,58,182.5,"2024-05-08T12:16:00Z",1912,182.4989
182.4,182.41,182.3808,136,182.41,"2024-05-08T12:17:00Z",2421,182.396699
182.4,182.4,182.3611,49,182.3611,"2024-05-08T12:18:00Z",1185,182.376062
182.48,182.48,182.4,66,182.4,"2024-05-08T12:19:00Z",1835,182.428124
182.4,182.45,182.39,38,182.45,"2024-05-08T12:20:00Z",1372,182.403448
182.48,182.48,182.39,31,182.39,"2024-05-08T12:21:00Z",1740,182.466677
182.55,182.55,182.44,65,182.48,"2024-05-08T12:22:00Z",5700,182.48464
182.55,182.55,182.55,29,182.55,"2024-05-08T12:25:00Z",594,182.55
182.48,182.5698,182.48,69,182.51,"2024-05-08T12:26:00Z",2866,182.516688
182.45,182.45,182.3861,49,182.4,"2024-05-08T12:27:00Z",1704,182.40798
182.4501,182.5,182.4202,36,182.4202,"2024-05-08T12:28:00Z",989,182.465083
182.38,182.46,182.38,109,182.46,"2024-05-08T12:29:00Z",6071,182.399611
182.34,182.34,182.3,76,182.3,"2024-05-08T12:30:00Z",4909,182.302552
182.4,182.43,182.4,49,182.4,"2024-05-08T12:31:00Z",1957,182.424403
182.46,182.51,182.46,41,182.51,"2024-05-08T12:32:00Z",615,182.485
182.477,182.496,182.477,33,182.496,"2024-05-08T12:35:00Z",710,182.4865
182.38,182.4298,182.38,54,182.4298,"2024-05-08T12:36:00Z",1846,182.405801
182.4536,182.4536,182.41,58,182.41,"2024-05-08T12:37:00Z",1574,182.435291
182.26,182.49,182.26,177,182.49,"2024-05-08T12:38:00Z",5413,182.42937
182.37,182.37,182.26,103,182.28,"2024-05-08T12:39:00Z",8999,182.282662
182.4,182.4,182.36,30,182.36,"2024-05-08T12:40:00Z",853,182.375426
182.65,182.67,182.49,108,182.49,"2024-05-08T12:41:00Z",5397,182.541042
182.7,182.71,182.69,85,182.71,"2024-05-08T12:42:00Z",3799,182.7
182.69,182.7,182.59,74,182.59,"2024-05-08T12:43:00Z",3055,182.641613
182.61,182.6299,182.6,49,182.6,"2024-05-08T12:45:00Z",1698,182.607447
182.61,182.64,182.61,38,182.63,"2024-05-08T12:46:00Z",1635,182.615
182.59,182.59,182.59,35,182.59,"2024-05-08T12:47:00Z",446,182.59
182.6,182.6099,182.6,25,182.6099,"2024-05-08T12:48:00Z",1096,182.608444
182.5544,182.61,182.5544,48,182.61,"2024-05-08T12:49:00Z",1151,182.56135
182.71,182.71,182.62,80,182.62,"2024-05-08T12:50:00Z",2788,182.651111
182.81,182.81,182.6407,174,182.7099,"2024-05-08T12:51:00Z",12263,182.732227
182.75,182.772,182.75,41,182.772,"2024-05-08T12:52:00Z",966,182.75825
182.73,182.75,182.73,53,182.75,"2024-05-08T12:53:00Z",2107,182.747333
182.763,182.763,182.7206,51,182.7206,"2024-05-08T12:54:00Z",1468,182.758012
182.695,182.695,182.695,37,182.695,"2024-05-08T12:55:00Z",701,182.695
182.73,182.74,182.73,42,182.74,"2024-05-08T12:56:00Z",1391,182.734371
182.65,182.73,182.65,73,182.715,"2024-05-08T12:57:00Z",2469,182.710493
182.65,182.65,182.58,47,182.5821,"2024-05-08T12:58:00Z",1532,182.615525
182.65,182.65,182.65,42,182.65,"2024-05-08T12:59:00Z",1024,182.65
182.6406,182.7,182.6406,46,182.7,"2024-05-08T13:00:00Z",2841,182.666952
182.6401,182.6401,182.6401,38,182.6401,"2024-05-08T13:01:00Z",289,182.6401
182.59,182.64,182.55,71,182.64,"2024-05-08T13:02:00Z",1939,182.577301
182.55,182.56,182.55,27,182.5501,"2024-05-08T13:04:00Z",1569,182.550932
182.5947,182.5947,182.58,49,182.59,"2024-05-08T13:05:00Z",1997,182.586993
182.56,182.56,182.56,38,182.56,"2024-05-08T13:06:00Z",656,182.56
182.59,182.59,182.55,68,182.55,"2024-05-08T13:07:00Z",2860,182.564295
182.57,182.57,182.57,49,182.57,"2024-05-08T13:08:00Z",1522,182.57
182.5706,182.59,182.5706,16,182.59,"2024-05-08T13:09:00Z",752,182.583533
182.55,182.6,182.55,68,182.5801,"2024-05-08T13:12:00Z",1789,182.571961
182.41,182.55,182.41,103,182.55,"2024-05-08T13:13:00Z",2427,182.509941
182.42,182.45,182.41,56,182.41,"2024-05-08T13:14:00Z",2184,182.417083
182.48,182.48,182.48,75,182.48,"2024-05-08T13:15:00Z",1005,182.48
182.481,182.481,182.481,35,182.481,"2024-05-08T13:16:00Z",1320,182.481
182.5,182.5,182.5,29,182.5,"2024-05-08T13:17:00Z",786,182.5
182.45,182.45,182.45,53,182.45,"2024-05-08T13:19:00Z",707,182.45
182.4,182.41,182.3,101,182.4,"2024-05-08T13:20:00Z",5106,182.387457
182.3,182.34,182.3,166,182.33,"2024-05-08T13:22:00Z",4150,182.317932
182.22,182.24,182.21,61,182.21,"2024-05-08T13:23:00Z",1944,182.231486
182.18,182.23,182.18,112,182.2,"2024-05-08T13:24:00Z",7950,182.200127
182.3,182.34,182.08,210,182.15,"2024-05-08T13:25:00Z",13137,182.227037
182.4,182.4,182.27,135,182.27,"2024-05-08T13:26:00Z",4629,182.313208
182.5,182.66,182.29,390,182.41,"2024-05-08T13:27:00Z",19854,182.482848
182.8,182.95,182.65,280,182.65,"2024-05-08T13:28:00Z",14588,182.833412
182.9,182.95,182.8,156,182.88,"2024-05-08T13:29:00Z",14197,182.910779
182.78,182.96,182.4,7623,182.85,"2024-05-08T13:30:00Z",1233567,182.75127
182.775,182.92,182.55,2784,182.76,"2024-05-08T13:31:00Z",333058,182.762427
182.43,182.8,182.3,2743,182.779,"2024-05-08T13:32:00Z",233981,182.504648
182.44,182.61,182.28,2269,182.43,"2024-05-08T13:33:00Z",296511,182.440771
182.69,182.69,182.35,2049,182.45,"2024-05-08T13:34:00Z",210069,182.550184
182.53,182.7,182.47,2026,182.67,"2024-05-08T13:35:00Z",201450,182.603846
182.31,182.547,182.28,2278,182.54,"2024-05-08T13:36:00Z",222441,182.382781
182.455,182.4897,182.2501,2066,182.3,"2024-05-08T13:37:00Z",185276,182.323395
182.43,182.54,182.38,1717,182.435,"2024-05-08T13:38:00Z",118648,182.468784
182.14,182.46,182.09,1954,182.4353,"2024-05-08T13:39:00Z",162162,182.273034
182.12,182.195,181.9292,2566,182.12,"2024-05-08T13:40:00Z",225193,182.038469
182.06,182.175,182.05,1496,182.1197,"2024-05-08T13:41:00Z",137820,182.107722
182.073,182.1468,182.05,1358,182.08,"2024-05-08T13:42:00Z",120690,182.093083
182.1,182.13,182.05,1240,182.0695,"2024-05-08T13:43:00Z",110336,182.093679
182.07,182.13,182.05,1154,182.07,"2024-05-08T13:44:00Z",80535,182.082243
182.075,182.08,181.84,2916,182.07,"2024-05-08T13:45:00Z",294932,181.943052
182.2,182.24,181.94,2372,182.07,"2024-05-08T13:46:00Z",205991,182.104812
182.23,182.3,182.16,1520,182.2,"2024-05-08T13:47:00Z",130558,182.215656
182.24,182.27,182.13,1579,182.23,"2024-05-08T13:48:00Z",140677,182.199961
182.285,182.285,182.14,1605,182.2374,"2024-05-08T13:49:00Z",141895,182.214879
182.4,182.405,182.22,2013,182.28,"2024-05-08T13:50:00Z",200247,182.329032
182.3599,182.41,182.24,1631,182.385,"2024-05-08T13:51:00Z",169107,182.339429
182.1999,182.41,182.1732,1434,182.36,"2024-05-08T13:52:00Z",109800,182.314803
182.2101,182.25,182.1,1345,182.19,"2024-05-08T13:53:00Z",140450,182.181503
182.19,182.35,182.1401,1256,182.22,"2024-05-08T13:54:00Z",104761,182.241359
182.1,182.18,181.96,1438,182.18,"2024-05-08T13:55:00Z",144765,182.062779
182.0887,182.19,181.95,1452,182.0999,"2024-05-08T13:56:00Z",141006,182.05123
182.09,182.15,182.08,805,182.09,"2024-05-08T13:57:00Z",67133,182.113723
182.045,182.1,181.98,1597,182.09,"2024-05-08T13:58:00Z",131945,182.030151
182.1,182.1,182,1208,182.04,"2024-05-08T13:59:00Z",96848,182.040504
182.24,182.26,182.05,1683,182.1,"2024-05-08T14:00:00Z",127286,182.153776
182.14,182.249,182.04,1729,182.24,"2024-05-08T14:01:00Z",142173,182.14428
182.32,182.38,182.14,1751,182.15,"2024-05-08T14:02:00Z",120487,182.304186
182.14,182.34,182.09,1475,182.3101,"2024-05-08T14:03:00Z",125098,182.215582
181.99,182.15,181.94,1679,182.1399,"2024-05-08T14:04:00Z",162509,182.015675
181.8661,182.01,181.8661,1658,181.98,"2024-05-08T14:05:00Z",127600,181.935517
181.82,181.87,181.7,1897,181.8572,"2024-05-08T14:06:00Z",183861,181.76508
181.7335,181.83,181.65,1979,181.8187,"2024-05-08T14:07:00Z",162548,181.728126
181.66,181.785,181.61,1548,181.74,"2024-05-08T14:08:00Z",129081,181.681989
181.5931,181.7,181.45,1922,181.6582,"2024-05-08T14:09:00Z",185137,181.571066
181.7,181.705,181.55,1556,181.6,"2024-05-08T14:10:00Z",125248,181.645866
181.69,181.77,181.62,1398,181.705,"2024-05-08T14:11:00Z",104234,181.697461
181.6,181.7,181.57,1170,181.69,"2024-05-08T14:12:00Z",80319,181.625889
181.855,181.86,181.59,1788,181.595,"2024-05-08T14:13:00Z",177190,181.711454
181.87,181.9199,181.84,1289,181.86,"2024-05-08T14:14:00Z",131935,181.868675
181.87,181.899,181.84,1226,181.86,"2024-05-08T14:15:00Z",105203,181.864853
181.85,181.88,181.74,1228,181.87,"2024-05-08T14:16:00Z",92039,181.821243
181.73,181.85,181.67,997,181.848,"2024-05-08T14:17:00Z",97387,181.768779
181.875,181.88,181.708,1057,181.745,"2024-05-08T14:18:00Z",94586,181.790937
181.94,181.98,181.87,1167,181.88,"2024-05-08T14:19:00Z",102179,181.930772
181.9201,181.96,181.84,1371,181.95,"2024-05-08T14:20:00Z",106703,181.92279
181.91,181.96,181.84,1157,181.93,"2024-05-08T14:21:00Z",101157,181.902303
181.99,182,181.8725,1121,181.91,"2024-05-08T14:22:00Z",88903,181.965526
181.97,182.065,181.962,1573,181.975,"2024-05-08T14:23:00Z",140168,181.996928
181.945,181.99,181.91,1565,181.965,"2024-05-08T14:24:00Z",131949,181.954531
181.82,181.955,181.78,1392,181.95,"2024-05-08T14:25:00Z",117688,181.852493
181.82,181.9088,181.775,1781,181.83,"2024-05-08T14:26:00Z",103111,181.840662
181.954,181.9599,181.81,2284,181.825,"2024-05-08T14:27:00Z",91380,181.889997
181.9866,182,181.87,2287,181.9599,"2024-05-08T14:28:00Z",86587,181.932044
181.9,182.05,181.8802,2817,181.985,"2024-05-08T14:29:00Z",109762,181.995645
181.875,181.95,181.865,3058,181.89,"2024-05-08T14:30:00Z",85580,181.898197
181.98,181.98,181.86,3613,181.88,"2024-05-08T14:31:00Z",85532,181.896944
181.9,181.98,181.87,3512,181.9701,"2024-05-08T14:32:00Z",74996,181.935299
181.8899,181.98,181.885,3466,181.9,"2024-05-08T14:33:00Z",75284,181.936279
181.91,181.91,181.87,3445,181.885,"2024-05-08T14:34:00Z",70392,181.887561
181.92,181.9654,181.905,3338,181.91,"2024-05-08T14:35:00Z",49217,181.934889
181.89,181.95,181.87,3543,181.925,"2024-05-08T14:36:00Z",66133,181.903915
181.888,181.89,181.84,3559,181.88,"2024-05-08T14:37:00Z",79321,181.868776
181.875,181.9,181.86,3266,181.8875,"2024-05-08T14:38:00Z",58571,181.876914
181.81,181.885,181.8,3349,181.875,"2024-05-08T14:39:00Z",90153,181.844298
181.7901,181.81,181.755,3252,181.805,"2024-05-08T14:40:00Z",107895,181.777607
181.8419,181.89,181.7901,2827,181.795,"2024-05-08T14:41:00Z",84715,181.829575
181.8476,181.92,181.83,2845,181.85,"2024-05-08T14:42:00Z",86958,181.873266
181.875,181.88,181.83,2724,181.85,"2024-05-08T14:43:00Z",56602,181.850208
181.98,182.04,181.87,3134,181.87,"2024-05-08T14:44:00Z",119152,181.973163
181.97,182.0199,181.94,2434,181.99,"2024-05-08T14:45:00Z",48733,181.975582
181.96,181.99,181.9501,2240,181.96,"2024-05-08T14:46:00Z",43778,181.973344
182.03,182.04,181.95,2004,181.95,"2024-05-08T14:47:00Z",59189,182.011441
182.03,182.05,181.955,2473,182.025,"2024-05-08T14:48:00Z",252579,182.021364
182.065,182.08,182,2661,182.03,"2024-05-08T14:49:00Z",137938,182.048932
181.965,182.13,181.96,2777,182.065,"2024-05-08T14:50:00Z",110502,182.052452
182.085,182.09,181.955,2369,181.969,"2024-05-08T14:51:00Z",96231,182.009803
182.205,182.22,182.085,2373,182.09,"2024-05-08T14:52:00Z",87119,182.162156
182.094,182.22,182.065,2439,182.21,"2024-05-08T14:53:00Z",85924,182.162467
182.02,182.1,182.01,2905,182.0997,"2024-05-08T14:54:00Z",71204,182.069494
181.995,182.0799,181.985,3073,182.03,"2024-05-08T14:55:00Z",84160,182.027002
181.98,182.03,181.969,3182,181.995,"2024-05-08T14:56:00Z",57121,181.998762
181.975,182.04,181.9601,3329,181.98,"2024-05-08T14:57:00Z",55767,181.994485
182.025,182.0299,181.97,3294,181.9783,"2024-05-08T14:58:00Z",46615,181.99724
182.0485,182.07,182.03,3398,182.03,"2024-05-08T14:59:00Z",70343,182.044516
182.1389,182.1389,182.042,3467,182.042,"2024-05-08T15:00:00Z",91720,182.100478
182.11,182.17,182.075,3218,182.1301,"2024-05-08T15:01:00Z",88305,182.134085
182.055,182.12,182.05,2736,182.115,"2024-05-08T15:02:00Z",57606,182.094143
182.042,182.065,182.02,2738,182.05,"2024-05-08T15:03:00Z",79753,182.04319
182.045,182.08,182.03,2709,182.045,"2024-05-08T15:04:00Z",83979,182.050701
182.01,182.045,181.975,2968,182.045,"2024-05-08T15:05:00Z",96012,182.003988
182.02,182.06,181.995,2835,182.02,"2024-05-08T15:06:00Z",110447,182.036485
182.145,182.15,182.025,2532,182.0299,"2024-05-08T15:07:00Z",70301,182.087342
182.145,182.21,182.11,2821,182.12,"2024-05-08T15:08:00Z",109068,182.165343
182.115,182.155,182.075,2262,182.15,"2024-05-08T15:09:00Z",49237,182.097578
182.045,182.13,182.04,2373,182.1125,"2024-05-08T15:10:00Z",54044,182.077271
182.06,182.08,182.035,2344,182.055,"2024-05-08T15:11:00Z",56082,182.057261
182.07,182.09,182.0401,2390,182.07,"2024-05-08T15:12:00Z",54958,182.065854
182.065,182.12,182.06,2462,182.0665,"2024-05-08T15:13:00Z",59631,182.088866
182.1559,182.16,182.045,2044,182.065,"2024-05-08T15:14:00Z",53011,182.085973
182.065,182.165,182.06,2117,182.16,"2024-05-08T15:15:00Z",55062,182.099279
182.1,182.16,182.05,2085,182.065,"2024-05-08T15:16:00Z",61898,182.105328
182.25,182.26,182.1,2253,182.105,"2024-05-08T15:17:00Z",100398,182.207046
182.22,182.3,182.22,2047,182.2502,"2024-05-08T15:18:00Z",92321,182.260529
182.28,182.3,182.16,2143,182.2,"2024-05-08T15:19:00Z",68322,182.241324
182.335,182.36,182.27,2252,182.275,"2024-05-08T15:20:00Z",97400,182.316098
182.23,182.38,182.21,2143,182.3399,"2024-05-08T15:21:00Z",76677,182.306822
182.28,182.3387,182.2302,1802,182.2363,"2024-05-08T15:22:00Z",47029,182.290559
182.23,182.31,182.23,1872,182.29,"2024-05-08T15:23:00Z",58911,182.269423
182.2,182.25,182.17,1970,182.2388,"2024-05-08T15:24:00Z",50134,182.206308
182.255,182.26,182.2,1698,182.2,"2024-05-08T15:25:00Z",40154,182.233047
182.26,182.33,182.2503,2060,182.2503,"2024-05-08T15:26:00Z",110184,182.290078
182.2678,182.32,182.26,2269,182.26,"2024-05-08T15:27:00Z",70553,182.277553
182.27,182.29,182.22,2824,182.2682,"2024-05-08T15:28:00Z",61118,182.248813
182.285,182.3,182.22,2719,182.2669,"2024-05-08T15:29:00Z",55526,182.254624
182.265,182.33,182.2601,2354,182.29,"2024-05-08T15:30:00Z",72640,182.299017
182.255,182.3,182.24,2105,182.27,"2024-05-08T15:31:00Z",68548,182.261498
182.31,182.31,182.23,996,182.26,"2024-05-08T15:32:00Z",58187,182.263488
182.23,182.33,182.23,852,182.31,"2024-05-08T15:33:00Z",71873,182.274539
182.255,182.29,182.225,624,182.235,"2024-05-08T15:34:00Z",74976,182.24469
182.255,182.27,182.22,670,182.26,"2024-05-08T15:35:00Z",55223,182.24342
182.245,182.28,182.225,605,182.27,"2024-05-08T15:36:00Z",45084,182.251908
182.255,182.26,182.2225,607,182.2499,"2024-05-08T15:37:00Z",46845,182.242025
182.2597,182.3,182.24,551,182.255,"2024-05-08T15:38:00Z",44912,182.260562
182.105,182.3,182.1,1175,182.25,"2024-05-08T15:39:00Z",96352,182.18497
182.115,182.18,182.0973,877,182.105,"2024-05-08T15:40:00Z",76242,182.138093
182.115,182.13,182.04,725,182.12,"2024-05-08T15:41:00Z",50487,182.081304
181.96,182.13,181.955,1037,182.12,"2024-05-08T15:42:00Z",77541,182.030273
181.9015,181.97,181.86,1074,181.97,"2024-05-08T15:43:00Z",95096,181.911396
181.91,182.01,181.85,1088,181.9,"2024-05-08T15:44:00Z",117024,181.923018
181.925,181.98,181.9,809,181.9148,"2024-05-08T15:45:00Z",78028,181.954076
181.97,182,181.85,1207,181.92,"2024-05-08T15:46:00Z",116343,181.908927
181.97,182,181.94,798,181.965,"2024-05-08T15:47:00Z",61286,181.969036
182.05,182.06,181.98,918,181.98,"2024-05-08T15:48:00Z",72843,182.019067
182.13,182.13,182.03,828,182.045,"2024-05-08T15:49:00Z",80440,182.094708
182.205,182.24,182.0925,1208,182.135,"2024-05-08T15:50:00Z",106351,182.181564
182.27,182.28,182.205,729,182.21,"2024-05-08T15:51:00Z",67159,182.244311
182.2686,182.28,182.2252,545,182.2734,"2024-05-08T15:52:00Z",36680,182.261659
182.14,182.275,182.09,793,182.265,"2024-05-08T15:53:00Z",63923,182.184781
182.185,182.2,182.1217,459,182.14,"2024-05-08T15:54:00Z",39989,182.156542
182.1364,182.23,182.12,667,182.1899,"2024-05-08T15:55:00Z",47429,182.184501
182.245,182.25,182.13,516,182.13,"2024-05-08T15:56:00Z",39804,182.181302
182.21,182.27,182.2,754,182.245,"2024-05-08T15:57:00Z",53512,182.246565
182.2219,182.29,182.18,586,182.2101,"2024-05-08T15:58:00Z",33945,182.225306
182.25,182.27,182.2,716,182.22,"2024-05-08T15:59:00Z",51771,182.243474
182.308,182.32,182.2,908,182.2487,"2024-05-08T16:00:00Z",206792,182.247886
182.165,182.305,182.16,642,182.305,"2024-05-08T16:01:00Z",55444,182.224236
182.195,182.22,182.16,555,182.17,"2024-05-08T16:02:00Z",39934,182.196138
182.17,182.23,182.17,537,182.2,"2024-05-08T16:03:00Z",38284,182.204494
182.135,182.21,182.125,618,182.18,"2024-05-08T16:04:00Z",45980,182.176429
182.245,182.25,182.135,702,182.135,"2024-05-08T16:05:00Z",62838,182.208063
182.28,182.31,182.24,721,182.2401,"2024-05-08T16:06:00Z",59225,182.273746
182.225,182.3,182.225,537,182.2884,"2024-05-08T16:07:00Z",53733,182.269821
182.2611,182.28,182.21,443,182.225,"2024-05-08T16:08:00Z",34282,182.246603
182.2777,182.3,182.26,672,182.265,"2024-05-08T16:09:00Z",47868,182.282072
182.285,182.29,182.265,367,182.275,"2024-05-08T16:10:00Z",29433,182.28213
182.33,182.4,182.285,1575,182.285,"2024-05-08T16:11:00Z",323411,182.33532
182.45,182.48,182.31,1226,182.33,"2024-05-08T16:12:00Z",122052,182.400271
182.56,182.59,182.44,1673,182.4599,"2024-05-08T16:13:00Z",126817,182.528569
182.55,182.57,182.4899,763,182.56,"2024-05-08T16:14:00Z",74998,182.531021
182.52,182.55,182.47,922,182.545,"2024-05-08T16:15:00Z",119901,182.517302
182.49,182.53,182.45,1390,182.52,"2024-05-08T16:16:00Z",212886,182.489069
182.47,182.55,182.44,777,182.485,"2024-05-08T16:17:00Z",74888,182.505289
182.48,182.518,182.44,770,182.475,"2024-05-08T16:18:00Z",62136,182.473834
182.57,182.57,182.48,859,182.485,"2024-05-08T16:19:00Z",134225,182.513457
182.525,182.59,182.51,714,182.565,"2024-05-08T16:20:00Z",63334,182.551117
182.4082,182.54,182.4,943,182.52,"2024-05-08T16:21:00Z",85338,182.458491
182.3999,182.45,182.36,868,182.4057,"2024-05-08T16:22:00Z",88535,182.408136
182.41,182.43,182.37,505,182.4,"2024-05-08T16:23:00Z",42038,182.406035
182.4888,182.4899,182.4103,479,182.4103,"2024-05-08T16:24:00Z",33355,182.453254
182.575,182.58,182.4887,751,182.4887,"2024-05-08T16:25:00Z",55948,182.536192
182.535,182.58,182.51,941,182.5799,"2024-05-08T16:26:00Z",79559,182.54433
182.5477,182.57,182.52,594,182.535,"2024-05-08T16:27:00Z",43027,182.548447
182.56,182.61,182.53,988,182.545,"2024-05-08T16:28:00Z",83194,182.570884
182.34,182.56,182.33,1065,182.56,"2024-05-08T16:29:00Z",79206,182.424068
182.38,182.415,182.23,1811,182.34,"2024-05-08T16:30:00Z",158682,182.3228
182.285,182.39,182.27,801,182.38,"2024-05-08T16:31:00Z",56190,182.312885
182.285,182.3399,182.27,772,182.29,"2024-05-08T16:32:00Z",57115,182.296528
182.27,182.31,182.25,533,182.285,"2024-05-08T16:33:00Z",45530,182.281408
182.22,182.285,182.21,556,182.2697,"2024-05-08T16:34:00Z",46523,182.24627
182.13,182.22,182.08,1064,182.22,"2024-05-08T16:35:00Z",80052,182.142719
182.12,182.15,182.07,864,182.12,"2024-05-08T16:36:00Z",75496,182.115887
182.19,182.2,182.055,620,182.13,"2024-05-08T16:37:00Z",44597,182.129381
182.185,182.23,182.18,507,182.19,"2024-05-08T16:38:00Z",37984,182.202803
182.1881,182.22,182.17,425,182.185,"2024-05-08T16:39:00Z",36665,182.192638
182.2357,182.24,182.15,609,182.184,"2024-05-08T16:40:00Z",48977,182.201601
182.18,182.24,182.145,648,182.235,"2024-05-08T16:41:00Z",46482,182.19832
182.21,182.26,182.16,686,182.175,"2024-05-08T16:42:00Z",52029,182.216693
182.2201,182.23,182.2,546,182.2,"2024-05-08T16:43:00Z",42754,182.214677
182.17,182.23,182.14,547,182.225,"2024-05-08T16:44:00Z",40196,182.187199
182.1883,182.2385,182.1633,524,182.17,"2024-05-08T16:45:00Z",34806,182.195681
182.235,182.24,182.16,554,182.185,"2024-05-08T16:46:00Z",39773,182.206836
182.28,182.28,182.21,576,182.24,"2024-05-08T16:47:00Z",42538,182.243554
182.32,182.32,182.27,529,182.275,"2024-05-08T16:48:00Z",43791,182.300387
182.2699,182.379,182.26,723,182.32,"2024-05-08T16:49:00Z",54938,182.309069
182.1684,182.265,182.15,527,182.265,"2024-05-08T16:50:00Z",38002,182.190526
182.21,182.22,182.1574,427,182.165,"2024-05-08T16:51:00Z",32646,182.186671
182.1913,182.22,182.1601,451,182.21,"2024-05-08T16:52:00Z",36613,182.195391
182.17,182.24,182.165,504,182.195,"2024-05-08T16:53:00Z",40798,182.195757
182.18,182.1934,182.11,504,182.185,"2024-05-08T16:54:00Z",39007,182.141238
182.1862,182.2163,182.165,492,182.2,"2024-05-08T16:55:00Z",34497,182.191741
182.18,182.21,182.17,365,182.19,"2024-05-08T16:56:00Z",19543,182.187166
182.1941,182.2,182.14,520,182.175,"2024-05-08T16:57:00Z",32581,182.179693
182.195,182.2,182.16,378,182.2,"2024-05-08T16:58:00Z",20220,182.17674
182.16,182.1959,182.13,676,182.195,"2024-05-08T16:59:00Z",46009,182.170866
