"c","h","l","n","o","t","v","vw"
235.46,235.46,235.46,38,235.46,"2024-07-15T23:45:00Z",2572,235.46
235.47,235.47,235.47,27,235.47,"2024-07-15T23:47:00Z",226,235.47
235.5,235.5,235.45,40,235.45,"2024-07-15T23:49:00Z",641,235.479271
235.5,235.5,235.49,44,235.49,"2024-07-15T23:50:00Z",986,235.493333
235.5,235.5,235.5,51,235.5,"2024-07-15T23:51:00Z",955,235.5
235.46,235.5,235.46,27,235.5,"2024-07-15T23:52:00Z",1360,235.492949
235.47,235.47,235.46,32,235.46,"2024-07-15T23:53:00Z",2711,235.465811
235.5,235.5,235.47,42,235.48,"2024-07-15T23:54:00Z",1867,235.496774
235.46,235.51,235.46,57,235.51,"2024-07-15T23:56:00Z",1805,235.466115
235.46,235.46,235.46,31,235.46,"2024-07-15T23:57:00Z",438,235.46
235.5,235.5,235.46,57,235.48,"2024-07-15T23:58:00Z",1878,235.490255
235.57,235.57,235.46,64,235.49,"2024-07-15T23:59:00Z",3387,235.519013
235.34,236,235.34,156,236,"2024-07-16T08:00:00Z",3965,235.55804
235.6,235.6,235.38,95,235.38,"2024-07-16T08:01:00Z",1737,235.492031
235.08,235.3,235.02,161,235.3,"2024-07-16T08:02:00Z",3773,235.185859
234.8,235.08,234.8,41,235.08,"2024-07-16T08:03:00Z",1031,234.858455
234.8,234.8,234.8,47,234.8,"2024-07-16T08:04:00Z",1558,234.8
234.5,234.8,234.5,109,234.8,"2024-07-16T08:05:00Z",3567,234.661971
234.43,234.51,234.43,34,234.51,"2024-07-16T08:07:00Z",791,234.464483
234.59,234.59,234.59,38,234.59,"2024-07-16T08:10:00Z",958,234.59
234.67,234.67,234.67,37,234.67,"2024-07-16T08:11:00Z",1109,234.67
234.57,234.62,234.57,37,234.62,"2024-07-16T08:12:00Z",822,234.592071
235,235,234.69,104,234.69,"2024-07-16T08:13:00Z",3130,234.840909
235,235,235,154,235,"2024-07-16T08:14:00Z",1288,235
234.95,234.95,234.95,24,234.95,"2024-07-16T08:15:00Z",826,234.95
234.99,234.99,234.99,21,234.99,"2024-07-16T08:18:00Z",553,234.99
234.95,234.95,234.94,46,234.94,"2024-07-16T08:20:00Z",1695,234.945
235.2,235.2,235.2,51,235.2,"2024-07-16T08:22:00Z",1423,235.2
235.28,235.28,235.28,11,235.28,"2024-07-16T08:23:00Z",366,235.28
235.39,235.39,235.3,34,235.3,"2024-07-16T08:24:00Z",1828,235.323354
235.48,235.48,235.45,39,235.45,"2024-07-16T08:25:00Z",1898,235.466207
235.46,235.46,235.46,54,235.46,"2024-07-16T08:26:00Z",1438,235.46
235.37,235.41,235.37,45,235.41,"2024-07-16T08:27:00Z",1392,235.39114
235.35,235.35,235.35,12,235.35,"2024-07-16T08:28:00Z",345,235.35
235.4,235.4,235.4,54,235.4,"2024-07-16T08:29:00Z",1307,235.4
235.42,235.42,235.42,11,235.42,"2024-07-16T08:30:00Z",343,235.42
235.44,235.44,235.42,50,235.42,"2024-07-16T08:33:00Z",1478,235.425448
235.44,235.44,235.44,28,235.44,"2024-07-16T08:38:00Z",377,235.44
235.25,235.47,235.25,100,235.47,"2024-07-16T08:39:00Z",2892,235.298286
235.38,235.38,235.38,29,235.38,"2024-07-16T08:42:00Z",1032,235.38
235.3,235.38,235.3,38,235.38,"2024-07-16T08:43:00Z",1035,235.330077
235.21,235.21,235.21,83,235.21,"2024-07-16T08:46:00Z",1532,235.21
235.02,235.02,235.02,71,235.02,"2024-07-16T08:47:00Z",1583,235.02
235.01,235.02,235.01,33,235.02,"2024-07-16T08:48:00Z",928,235.017494
234.95,234.95,234.95,6,234.95,"2024-07-16T08:49:00Z",166,234.95
234.7,234.92,234.7,88,234.92,"2024-07-16T08:50:00Z",3106,234.846235
234.77,234.77,234.76,56,234.76,"2024-07-16T08:51:00Z",1432,234.768279
234.88,234.88,234.88,7,234.88,"2024-07-16T08:52:00Z",250,234.88
234.89,234.89,234.89,10,234.89,"2024-07-16T08:53:00Z",512,234.89
235.05,235.05,235.05,22,235.05,"2024-07-16T08:57:00Z",481,235.05
235.01,235.01,235.01,58,235.01,"2024-07-16T08:59:00Z",1043,235.01
235,235.05,235,15,235.05,"2024-07-16T09:00:00Z",438,235.019531
235.05,235.05,235.05,18,235.05,"2024-07-16T09:01:00Z",869,235.05
235.05,235.05,235.05,15,235.05,"2024-07-16T09:05:00Z",662,235.05
234.99,235.02,234.99,71,235.02,"2024-07-16T09:06:00Z",1360,235.007456
234.85,234.89,234.85,36,234.89,"2024-07-16T09:10:00Z",443,234.870583
234.7,234.7,234.7,35,234.7,"2024-07-16T09:11:00Z",1165,234.7
234.82,234.82,234.8,24,234.8,"2024-07-16T09:12:00Z",1196,234.811466
234.83,234.83,234.83,28,234.83,"2024-07-16T09:13:00Z",671,234.83
234.84,234.84,234.84,32,234.84,"2024-07-16T09:14:00Z",1211,234.84
234.84,234.84,234.84,11,234.84,"2024-07-16T09:15:00Z",134,234.84
234.94,234.94,234.94,23,234.94,"2024-07-16T09:24:00Z",954,234.94
234.91,234.91,234.91,77,234.91,"2024-07-16T09:27:00Z",1730,234.91
234.9,234.9,234.9,17,234.9,"2024-07-16T09:28:00Z",826,234.9
234.86,234.9,234.86,51,234.9,"2024-07-16T09:30:00Z",1404,234.867716
234.89,234.89,234.88,59,234.88,"2024-07-16T09:34:00Z",1460,234.887238
235,235,235,24,235,"2024-07-16T09:35:00Z",1872,235
234.86,234.86,234.86,57,234.86,"2024-07-16T09:39:00Z",1324,234.86
234.86,234.86,234.86,77,234.86,"2024-07-16T09:41:00Z",1412,234.86
234.92,234.92,234.92,21,234.92,"2024-07-16T09:56:00Z",810,234.92
234.99,234.99,234.99,16,234.99,"2024-07-16T09:57:00Z",561,234.99
234.99,234.99,234.99,39,234.99,"2024-07-16T09:58:00Z",1214,234.99
234.99,234.99,234.99,22,234.99,"2024-07-16T09:59:00Z",543,234.99
235,235,235,60,235,"2024-07-16T10:00:00Z",2248,235
235.02,235.02,235.02,8,235.02,"2024-07-16T10:04:00Z",183,235.02
235.02,235.02,235.02,6,235.02,"2024-07-16T10:05:00Z",192,235.02
235.03,235.03,235.03,18,235.03,"2024-07-16T10:07:00Z",533,235.03
235.04,235.04,235.04,34,235.04,"2024-07-16T10:10:00Z",1159,235.04
235.1,235.1,235.1,21,235.1,"2024-07-16T10:12:00Z",632,235.1
235.1,235.1,235.1,22,235.1,"2024-07-16T10:15:00Z",1042,235.1
235.17,235.17,235.17,32,235.17,"2024-07-16T10:18:00Z",839,235.17
235.18,235.18,235.18,15,235.18,"2024-07-16T10:19:00Z",480,235.18
235.2,235.2,235.2,34,235.2,"2024-07-16T10:22:00Z",1494,235.2
235.29,235.29,235.29,18,235.29,"2024-07-16T10:23:00Z",444,235.29
235.29,235.29,235.29,11,235.29,"2024-07-16T10:24:00Z",278,235.29
235.28,235.28,235.28,21,235.28,"2024-07-16T10:28:00Z",338,235.28
235.26,235.26,235.26,20,235.26,"2024-07-16T10:29:00Z",1086,235.26
235.25,235.25,235.25,7,235.25,"2024-07-16T10:30:00Z",465,235.25
235.25,235.25,235.25,31,235.25,"2024-07-16T10:37:00Z",445,235.25
235.18,235.18,235.18,44,235.18,"2024-07-16T10:39:00Z",934,235.18
235.15,235.15,235.15,10,235.15,"2024-07-16T10:42:00Z",257,235.15
235.16,235.16,235.16,15,235.16,"2024-07-16T10:47:00Z",655,235.16
235.15,235.15,235.15,10,235.15,"2024-07-16T10:52:00Z",207,235.15
235.25,235.25,235.12,228,235.15,"2024-07-16T11:00:00Z",6465,235.193262
235.21,235.21,235.21,22,235.21,"2024-07-16T11:01:00Z",789,235.21
235.26,235.28,235.22,33,235.22,"2024-07-16T11:03:00Z",2928,235.251172
235.2,235.3,235.2,51,235.3,"2024-07-16T11:05:00Z",1769,235.222936
235.24,235.24,235.24,29,235.24,"2024-07-16T11:06:00Z",901,235.24
235.23,235.23,235.22,24,235.22,"2024-07-16T11:07:00Z",956,235.226696
235.2,235.26,235.2,41,235.26,"2024-07-16T11:09:00Z",1044,235.227453
235.17,235.17,235.17,54,235.17,"2024-07-16T11:11:00Z",1498,235.17
235.14,235.2,235.14,21,235.2,"2024-07-16T11:12:00Z",612,235.16
235.06,235.1,235,134,235.1,"2024-07-16T11:17:00Z",5140,235.030126
235.04,235.04,235.04,117,235.04,"2024-07-16T11:18:00Z",722,235.04
235.04,235.04,235.04,32,235.04,"2024-07-16T11:19:00Z",832,235.04
235,235,235,105,235,"2024-07-16T11:21:00Z",3516,235
235.05,235.05,235.04,32,235.04,"2024-07-16T11:23:00Z",852,235.0475
235,235,235,98,235,"2024-07-16T11:25:00Z",2479,235
234.991,234.991,234.991,12,234.991,"2024-07-16T11:27:00Z",482,234.991
234.99,234.99,234.99,53,234.99,"2024-07-16T11:28:00Z",1047,234.99
234.99,234.99,234.96,50,234.96,"2024-07-16T11:31:00Z",2569,234.971312
234.99,234.99,234.99,29,234.99,"2024-07-16T11:34:00Z",836,234.99
235.06,235.06,234.99,35,234.99,"2024-07-16T11:35:00Z",1946,234.9956
235.16,235.16,235.1,36,235.1,"2024-07-16T11:37:00Z",1523,235.123851
235.05,235.09,235.05,53,235.09,"2024-07-16T11:38:00Z",1666,235.070106
234.9,235,234.9,49,235,"2024-07-16T11:39:00Z",1211,234.963636
235.01,235.01,235.01,14,235.01,"2024-07-16T11:41:00Z",569,235.01
235.1,235.1,235.1,25,235.1,"2024-07-16T11:44:00Z",771,235.1
235.11,235.11,235.11,11,235.11,"2024-07-16T11:45:00Z",187,235.11
235.13,235.13,235.13,15,235.13,"2024-07-16T11:47:00Z",268,235.13
235.18,235.18,235.17,39,235.17,"2024-07-16T11:49:00Z",1328,235.178661
235.18,235.18,235.18,42,235.18,"2024-07-16T11:50:00Z",1029,235.18
235.18,235.18,235.18,30,235.18,"2024-07-16T11:53:00Z",1448,235.18
235.15,235.15,235.15,70,235.15,"2024-07-16T11:56:00Z",1535,235.15
235.18,235.18,235.18,27,235.18,"2024-07-16T11:57:00Z",783,235.18
235.15,235.28,234.5345,8327,235.08,"2024-07-16T12:00:00Z",44465,235.131977
235.75,236.05,235.15,562,235.84,"2024-07-16T12:01:00Z",10968,235.609006
236.52,236.62,235.16,1766,235.18,"2024-07-16T12:02:00Z",31444,235.858228
235.3,236.65,235.18,697,235.23,"2024-07-16T12:03:00Z",13597,235.867656
235.2382,236.64,235.18,304,235.18,"2024-07-16T12:04:00Z",8884,235.489236
235.22,235.22,235.22,56,235.22,"2024-07-16T12:05:00Z",675,235.22
235.24,235.2583,235.24,67,235.2583,"2024-07-16T12:06:00Z",1220,235.256244
235.23,235.24,235.23,121,235.24,"2024-07-16T12:07:00Z",1796,235.233774
235.21,235.21,235.2,64,235.2094,"2024-07-16T12:11:00Z",1771,235.209184
235.21,235.21,235.21,76,235.21,"2024-07-16T12:12:00Z",911,235.21
235.22,235.22,235.2,80,235.2,"2024-07-16T12:13:00Z",2251,235.206446
235.21,235.21,235.21,59,235.21,"2024-07-16T12:14:00Z",692,235.21
235.2,235.2,235.2,75,235.2,"2024-07-16T12:15:00Z",505,235.2
235.15,235.21,235.15,123,235.21,"2024-07-16T12:17:00Z",6783,235.157612
235.19,235.19,235.19,68,235.19,"2024-07-16T12:18:00Z",1081,235.19
235.18,235.18,235.15,61,235.15,"2024-07-16T12:19:00Z",874,235.165254
235.19,235.19,235.15,196,235.15,"2024-07-16T12:20:00Z",1798,235.162438
235.19,235.19,235.15,103,235.19,"2024-07-16T12:22:00Z",2321,235.184502
235.19,235.19,235.19,62,235.19,"2024-07-16T12:23:00Z",547,235.19
235.17,235.17,235.17,76,235.17,"2024-07-16T12:25:00Z",580,235.17
235.18,235.18,235.1536,64,235.1536,"2024-07-16T12:26:00Z",1301,235.176126
235.2,235.2,235.18,106,235.18,"2024-07-16T12:27:00Z",2060,235.183232
235.21,235.21,235.21,61,235.21,"2024-07-16T12:28:00Z",708,235.21
235.21,235.21,235.21,47,235.21,"2024-07-16T12:29:00Z",269,235.21
235.18,235.19,234.93,370,235.19,"2024-07-16T12:30:00Z",8463,235.04921
235.18,235.2099,235.18,62,235.2099,"2024-07-16T12:31:00Z",632,235.19495
235.18,235.18,235.18,127,235.18,"2024-07-16T12:32:00Z",1298,235.18
235.2099,235.2099,235.2099,63,235.2099,"2024-07-16T12:33:00Z",288,235.2099
235.21,235.21,235.18,81,235.203,"2024-07-16T12:34:00Z",1104,235.2012
235.21,235.21,235.1022,69,235.1022,"2024-07-16T12:35:00Z",818,235.149639
235.18,235.2,235.1498,74,235.2,"2024-07-16T12:36:00Z",1626,235.182537
235.22,235.22,235.21,81,235.21,"2024-07-16T12:37:00Z",1175,235.216383
235.13,235.13,235.09,68,235.09,"2024-07-16T12:39:00Z",1023,235.10191
235.07,235.09,235.03,152,235.09,"2024-07-16T12:40:00Z",3469,235.07064
235.1,235.1,235.1,70,235.1,"2024-07-16T12:41:00Z",772,235.1
235.08,235.08,235.05,97,235.05,"2024-07-16T12:42:00Z",5719,235.074901
235.0592,235.18,235.012,125,235.012,"2024-07-16T12:43:00Z",10527,235.126697
235.18,235.18,235.18,97,235.18,"2024-07-16T12:44:00Z",2052,235.18
235.15,235.18,235.15,86,235.18,"2024-07-16T12:46:00Z",1325,235.162625
235.09,235.14,235.09,139,235.13,"2024-07-16T12:48:00Z",2573,235.12235
234.98,235.06,234.98,214,235.06,"2024-07-16T12:49:00Z",4841,235.008359
234.68,235.02,234.68,391,234.98,"2024-07-16T12:50:00Z",12248,234.82592
234.78,234.78,234.61,139,234.61,"2024-07-16T12:51:00Z",3645,234.713253
234.89,234.89,234.75,67,234.78,"2024-07-16T12:52:00Z",1286,234.788526
234.77,234.81,234.77,122,234.81,"2024-07-16T12:53:00Z",2839,234.778475
234.9,234.9,234.82,59,234.82,"2024-07-16T12:54:00Z",609,234.86
234.88,234.91,234.8201,87,234.8201,"2024-07-16T12:55:00Z",5358,234.881069
234.7,234.88,234.7,175,234.88,"2024-07-16T12:56:00Z",10983,234.834254
234.8,234.8,234.7,78,234.7,"2024-07-16T12:57:00Z",1725,234.749951
234.82,234.82,234.79,64,234.79,"2024-07-16T12:59:00Z",1660,234.817551
234.85,234.85,234.85,70,234.85,"2024-07-16T13:01:00Z",1195,234.85
234.77,234.8,234.77,117,234.8,"2024-07-16T13:02:00Z",2475,234.777606
234.77,234.77,234.75,120,234.75,"2024-07-16T13:03:00Z",1807,234.758
234.85,234.8755,234.83,112,234.83,"2024-07-16T13:04:00Z",3354,234.842533
234.81,234.81,234.81,72,234.81,"2024-07-16T13:06:00Z",653,234.81
234.84,234.84,234.81,100,234.81,"2024-07-16T13:07:00Z",2301,234.812718
234.84,234.84,234.84,90,234.84,"2024-07-16T13:08:00Z",1089,234.84
234.89,234.89,234.89,58,234.89,"2024-07-16T13:09:00Z",965,234.89
234.89,234.89,234.8883,78,234.89,"2024-07-16T13:10:00Z",1979,234.88989
234.89,234.89,234.89,67,234.89,"2024-07-16T13:11:00Z",1091,234.89
234.8607,234.9571,234.8607,93,234.87,"2024-07-16T13:12:00Z",2467,234.877449
234.9493,234.96,234.9493,70,234.96,"2024-07-16T13:13:00Z",1540,234.954545
234.94,234.96,234.94,71,234.9567,"2024-07-16T13:14:00Z",1383,234.955218
234.9399,234.9399,234.9394,64,234.9394,"2024-07-16T13:15:00Z",1315,234.93965
234.85,234.94,234.85,185,234.91,"2024-07-16T13:16:00Z",7639,234.896587
234.82,234.82,234.81,57,234.81,"2024-07-16T13:17:00Z",791,234.812062
234.85,234.85,234.81,81,234.81,"2024-07-16T13:18:00Z",2775,234.82087
234.9,234.9,234.9,78,234.9,"2024-07-16T13:19:00Z",491,234.9
234.88,234.88,234.88,95,234.88,"2024-07-16T13:21:00Z",1954,234.88
234.88,234.91,234.88,84,234.9,"2024-07-16T13:22:00Z",1271,234.899919
234.89,234.89,234.8805,65,234.8805,"2024-07-16T13:23:00Z",1446,234.882199
234.8998,234.9,234.89,77,234.89,"2024-07-16T13:24:00Z",2522,234.898645
234.99,235.09,234.9,296,234.9,"2024-07-16T13:25:00Z",16433,235.003863
235.03,235.07,234.99,137,235,"2024-07-16T13:26:00Z",4351,235.039789
234.842,235.06,234.842,207,235.0589,"2024-07-16T13:27:00Z",10698,234.976296
235.04,235.05,234.84,136,235.03,"2024-07-16T13:28:00Z",7334,234.982621
235,235.2163,235,211,235.045,"2024-07-16T13:29:00Z",18149,235.104887
235.2748,235.35,234.89,10077,235,"2024-07-16T13:30:00Z",1040440,235.029172
235.415,235.46,234.9557,2261,235.3,"2024-07-16T13:31:00Z",190277,235.25136
235.47,235.752,235.35,3233,235.43,"2024-07-16T13:32:00Z",298530,235.572503
235.475,235.61,235.38,1921,235.4675,"2024-07-16T13:33:00Z",144680,235.485643
236.24,236.26,235.4749,3901,235.49,"2024-07-16T13:34:00Z",426478,236.005848
236.11,236.27,235.91,3426,236.23,"2024-07-16T13:35:00Z",299070,236.152979
235.79,236.105,235.72,2542,236.105,"2024-07-16T13:36:00Z",206872,235.889797
235.6,236.02,235.47,2633,235.78,"2024-07-16T13:37:00Z",205944,235.702808
235.62,235.69,235.39,2482,235.6,"2024-07-16T13:38:00Z",204016,235.537624
235.5217,235.83,235.5,2664,235.63,"2024-07-16T13:39:00Z",226485,235.660436
235.495,235.524,235.33,2452,235.52,"2024-07-16T13:40:00Z",211657,235.404417
235.675,235.81,235.49,2132,235.5,"2024-07-16T13:41:00Z",183117,235.681222
235.86,235.9558,235.6212,1996,235.6212,"2024-07-16T13:42:00Z",151756,235.840471
235.4295,235.884,235.42,1785,235.87,"2024-07-16T13:43:00Z",110255,235.566183
235.19,235.48,235.01,2787,235.425,"2024-07-16T13:44:00Z",239495,235.227886
235.18,235.33,235.17,3209,235.1946,"2024-07-16T13:45:00Z",329849,235.202537
235.335,235.47,235.18,1910,235.1801,"2024-07-16T13:46:00Z",174626,235.380417
235.02,235.3994,235.01,2197,235.32,"2024-07-16T13:47:00Z",163062,235.216737
234.73,235.1024,234.71,3013,235.032,"2024-07-16T13:48:00Z",232810,234.883781
234.45,234.71,234.37,3560,234.71,"2024-07-16T13:49:00Z",240701,234.482362
234.44,234.7999,234.44,2344,234.47,"2024-07-16T13:50:00Z",207361,234.622353
234.1954,234.61,234.17,2425,234.42,"2024-07-16T13:51:00Z",179620,234.390365
234.05,234.24,233.97,3219,234.2014,"2024-07-16T13:52:00Z",288023,234.061883
234.5137,234.5324,234.1,1946,234.1,"2024-07-16T13:53:00Z",145355,234.323841
234.34,234.74,234.3076,1947,234.515,"2024-07-16T13:54:00Z",146965,234.542463
234.495,234.51,234.2805,1409,234.325,"2024-07-16T13:55:00Z",110795,234.393698
234.36,234.45,234.25,1416,234.43,"2024-07-16T13:56:00Z",92041,234.354092
234.39,234.5,234.295,1548,234.33,"2024-07-16T13:57:00Z",115691,234.400111
234.52,234.54,234.31,1707,234.38,"2024-07-16T13:58:00Z",131673,234.474951
234.4,234.52,234.35,1751,234.51,"2024-07-16T13:59:00Z",131241,234.446382
234.08,234.52,234.05,2596,234.37,"2024-07-16T14:00:00Z",170936,234.296498
234.01,234.3,233.93,2451,234.085,"2024-07-16T14:01:00Z",150740,234.107982
233.46,234.01,233.46,3590,234,"2024-07-16T14:02:00Z",310088,233.653476
233.52,233.6054,233.345,2802,233.46,"2024-07-16T14:03:00Z",208150,233.451001
233.595,233.68,233.48,2510,233.5599,"2024-07-16T14:04:00Z",128115,233.615321
233.76,233.91,233.5127,2466,233.58,"2024-07-16T14:05:00Z",163217,233.72244
233.885,233.98,233.79,1935,233.79,"2024-07-16T14:06:00Z",106540,233.907563
233.75,233.92,233.575,2463,233.905,"2024-07-16T14:07:00Z",170494,233.68316
233.46,233.855,233.38,2190,233.725,"2024-07-16T14:08:00Z",136982,233.574676
233.59,233.6725,233.28,2437,233.46,"2024-07-16T14:09:00Z",163829,233.474918
233.735,233.81,233.53,1920,233.6,"2024-07-16T14:10:00Z",121333,233.712247
233.405,233.73,233.32,2416,233.72,"2024-07-16T14:11:00Z",144724,233.477746
233.54,233.69,233.3,2380,233.405,"2024-07-16T14:12:00Z",159229,233.477691
233.6221,233.73,233.545,1728,233.545,"2024-07-16T14:13:00Z",114631,233.663867
233.49,233.645,233.35,1841,233.62,"2024-07-16T14:14:00Z",116173,233.521697
233.4289,233.6426,233.31,2109,233.495,"2024-07-16T14:15:00Z",118026,233.479664
233.135,233.44,233.01,3496,233.425,"2024-07-16T14:16:00Z",278771,233.19174
233.325,233.5572,233.11,1917,233.12,"2024-07-16T14:17:00Z",117143,233.389441
233.3099,233.38,233.178,1825,233.34,"2024-07-16T14:18:00Z",113782,233.275173
233.555,233.555,233.2203,1781,233.31,"2024-07-16T14:19:00Z",111380,233.381243
233.225,233.8,233.22,2017,233.54,"2024-07-16T14:20:00Z",130009,233.530744
233.3,233.37,233.071,1924,233.2445,"2024-07-16T14:21:00Z",129787,233.183895
233.2531,233.4,233.21,1292,233.27,"2024-07-16T14:22:00Z",73948,233.313372
233.34,233.48,233.2304,1066,233.26,"2024-07-16T14:23:00Z",59966,233.35599
233.3707,233.63,233.32,1416,233.36,"2024-07-16T14:24:00Z",90496,233.468803
233.375,233.43,233.25,1124,233.3603,"2024-07-16T14:25:00Z",70596,233.357032
233.59,233.6,233.34,1229,233.36,"2024-07-16T14:26:00Z",73982,233.466954
233.64,233.6866,233.56,1515,233.599,"2024-07-16T14:27:00Z",103811,233.628847
233.89,233.93,233.6,1774,233.64,"2024-07-16T14:28:00Z",142447,233.774587
233.83,233.92,233.75,1478,233.89,"2024-07-16T14:29:00Z",129063,233.826969
234.0105,234.0499,233.735,1805,233.84,"2024-07-16T14:30:00Z",122504,233.903748
234.08,234.21,234.0167,1811,234.0167,"2024-07-16T14:31:00Z",135593,234.108471
234.23,234.24,234.07,1896,234.08,"2024-07-16T14:32:00Z",125727,234.152611
234.19,234.325,234.13,2955,234.226,"2024-07-16T14:33:00Z",122780,234.240285
234.08,234.2,234.03,3086,234.2,"2024-07-16T14:34:00Z",151258,234.110445
234.025,234.08,233.675,3144,234.08,"2024-07-16T14:35:00Z",156182,233.87077
234.01,234.07,233.91,2797,234.025,"2024-07-16T14:36:00Z",104536,233.98522
234.36,234.37,234,3095,234.005,"2024-07-16T14:37:00Z",144218,234.191042
234.1476,234.36,234.12,3025,234.36,"2024-07-16T14:38:00Z",96833,234.256072
234.3868,234.42,234.16,3493,234.16,"2024-07-16T14:39:00Z",131346,234.326024
234.3829,234.63,234.335,4257,234.39,"2024-07-16T14:40:00Z",197423,234.482216
234.55,234.5512,234.35,3750,234.38,"2024-07-16T14:41:00Z",146635,234.482904
234.47,234.64,234.47,2857,234.55,"2024-07-16T14:42:00Z",90981,234.570623
234.565,234.59,234.35,2751,234.4896,"2024-07-16T14:43:00Z",84150,234.476696
234.44,234.5999,234.44,2355,234.565,"2024-07-16T14:44:00Z",62890,234.516241
234.6674,234.68,234.38,3052,234.45,"2024-07-16T14:45:00Z",112215,234.554122
234.35,234.75,234.33,3590,234.65,"2024-07-16T14:46:00Z",139536,234.590774
234.2399,234.365,234.14,3380,234.365,"2024-07-16T14:47:00Z",107046,234.232069
234.35,234.43,234.24,2985,234.24,"2024-07-16T14:48:00Z",50919,234.348596
234.49,234.49,234.3303,2984,234.36,"2024-07-16T14:49:00Z",63592,234.409544
234.64,234.66,234.44,3202,234.5,"2024-07-16T14:50:00Z",82564,234.544191
234.42,234.71,234.37,3334,234.66,"2024-07-16T14:51:00Z",74025,234.59478
234.465,234.61,234.4,3182,234.43,"2024-07-16T14:52:00Z",69230,234.518688
234.395,234.53,234.31,2964,234.48,"2024-07-16T14:53:00Z",72376,234.417351
234.4899,234.5347,234.3,3472,234.4,"2024-07-16T14:54:00Z",63695,234.408488
234.268,234.5,234.23,3615,234.47,"2024-07-16T14:55:00Z",69409,234.401569
234.28,234.47,234.255,3231,234.29,"2024-07-16T14:56:00Z",69148,234.359529
234.28,234.32,234.1101,3305,234.2753,"2024-07-16T14:57:00Z",92464,234.224966
234.23,234.29,234.12,2671,234.2752,"2024-07-16T14:58:00Z",44885,234.222658
234.1,234.24,233.98,3111,234.23,"2024-07-16T14:59:00Z",130815,234.064301
234.0055,234.15,234,2539,234.092,"2024-07-16T15:00:00Z",67308,234.067056
234,234.15,233.92,3006,234.09,"2024-07-16T15:01:00Z",83719,234.018275
234.21,234.27,233.9701,2388,234,"2024-07-16T15:02:00Z",72940,234.158673
234.33,234.37,234.1635,2352,234.23,"2024-07-16T15:03:00Z",65503,234.292677
234.5,234.5,234.33,2128,234.35,"2024-07-16T15:04:00Z",96759,234.432525
234.32,234.57,234.295,2286,234.51,"2024-07-16T15:05:00Z",63614,234.408483
234.548,234.6,234.325,2362,234.325,"2024-07-16T15:06:00Z",51186,234.463673
234.716,234.716,234.52,2341,234.5401,"2024-07-16T15:07:00Z",90880,234.62685
234.85,234.8568,234.716,2957,234.73,"2024-07-16T15:08:00Z",138748,234.781793
234.8266,234.85,234.69,2330,234.8301,"2024-07-16T15:09:00Z",94001,234.779326
234.8071,234.86,234.74,2429,234.81,"2024-07-16T15:10:00Z",54389,234.795839
234.895,234.9,234.74,3404,234.81,"2024-07-16T15:11:00Z",119281,234.822632
234.71,234.91,234.7,3239,234.8999,"2024-07-16T15:12:00Z",70076,234.821373
234.53,234.72,234.5,3363,234.72,"2024-07-16T15:13:00Z",88583,234.627213
234.3601,234.52,234.35,3537,234.5,"2024-07-16T15:14:00Z",97746,234.413295
234.33,234.4,234.28,3261,234.38,"2024-07-16T15:15:00Z",61229,234.330138
234.466,234.5,234.31,2819,234.3397,"2024-07-16T15:16:00Z",47840,234.420463
234.4601,234.52,234.37,2565,234.48,"2024-07-16T15:17:00Z",48414,234.459931
234.325,234.46,234.315,2291,234.46,"2024-07-16T15:18:00Z",45238,234.386271
234.275,234.41,234.02,3301,234.3297,"2024-07-16T15:19:00Z",155253,234.185056
234.16,234.36,234.01,2945,234.28,"2024-07-16T15:20:00Z",76690,234.164405
234.22,234.29,234.16,2650,234.16,"2024-07-16T15:21:00Z",31542,234.241369
234.3,234.36,234.21,2711,234.25,"2024-07-16T15:22:00Z",40040,234.293231
234.095,234.31,234.08,2763,234.31,"2024-07-16T15:23:00Z",60389,234.151352
234.23,234.255,234.0853,2592,234.09,"2024-07-16T15:24:00Z",48753,234.188335
234.24,234.25,234.15,3312,234.22,"2024-07-16T15:25:00Z",47467,234.205256
234.325,234.325,234.2253,2818,234.25,"2024-07-16T15:26:00Z",59298,234.289097
234.17,234.3402,234.1601,2485,234.325,"2024-07-16T15:27:00Z",41273,234.236712
234.3051,234.3051,234.13,2562,234.16,"2024-07-16T15:28:00Z",36385,234.226012
234.16,234.34,234.07,2421,234.32,"2024-07-16T15:29:00Z",49835,234.20672
234.1019,234.35,234.08,2641,234.16,"2024-07-16T15:30:00Z",59860,234.244357
233.9325,234.13,233.872,3021,234.09,"2024-07-16T15:31:00Z",171679,233.999083
233.98,234.04,233.92,2164,233.94,"2024-07-16T15:32:00Z",42543,233.98273
233.945,234.19,233.93,2418,233.98,"2024-07-16T15:33:00Z",93297,234.028295
233.925,233.945,233.8,2236,233.94,"2024-07-16T15:34:00Z",51518,233.877132
233.89,233.96,233.8003,1960,233.9242,"2024-07-16T15:35:00Z",34466,233.883402
233.85,233.92,233.8,2146,233.88,"2024-07-16T15:36:00Z",42320,233.863722
233.92,233.93,233.8,2078,233.83,"2024-07-16T15:37:00Z",41206,233.857353
234.02,234.14,233.88,2422,233.92,"2024-07-16T15:38:00Z",58136,234.024939
234.06,234.0699,234,2026,234.0319,"2024-07-16T15:39:00Z",30696,234.040214
233.9338,234.07,233.9302,2180,234.06,"2024-07-16T15:40:00Z",51254,234.0117
