"c","h","l","n","o","t","v","vw"
194.18,194.27,194.105,3367,194.145,"2024-06-03T15:37:00Z",62023,194.189567
194.18,194.21,194.14,3663,194.19,"2024-06-03T15:38:00Z",108864,194.171589
194.0179,194.21,194.0179,3412,194.18,"2024-06-03T15:39:00Z",45142,194.131701
194.098,194.119,193.95,3560,194.018,"2024-06-03T15:40:00Z",77976,194.018894
194.07,194.0986,193.97,3498,194.09,"2024-06-03T15:41:00Z",86697,194.018007
194.12,194.2335,194.07,3195,194.07,"2024-06-03T15:42:00Z",66140,194.163708
194.38,194.39,194.105,3482,194.115,"2024-06-03T15:43:00Z",108214,194.301471
194.27,194.38,194.22,3113,194.3732,"2024-06-03T15:44:00Z",109158,194.327943
194.195,194.38,194.195,2838,194.27,"2024-06-03T15:45:00Z",85313,194.315712
193.9699,194.19,193.96,2620,194.18,"2024-06-03T15:46:00Z",62348,194.063533
194,194.02,193.94,2766,193.96,"2024-06-03T15:47:00Z",91949,193.979433
194,194.0695,193.96,2551,194.01,"2024-06-03T15:48:00Z",81031,194.01039
193.91,194.05,193.9058,2471,194.01,"2024-06-03T15:49:00Z",80145,193.974719
193.785,193.92,193.76,2698,193.91,"2024-06-03T15:50:00Z",88815,193.830934
193.9,193.92,193.7,2923,193.785,"2024-06-03T15:51:00Z",116051,193.797353
193.97,193.98,193.86,2430,193.9004,"2024-06-03T15:52:00Z",53155,193.922176
194.02,194.02,193.94,2676,193.96,"2024-06-03T15:53:00Z",84994,193.998084
193.875,194.02,193.86,2386,194.0001,"2024-06-03T15:54:00Z",57464,193.951014
193.8499,193.9007,193.8,2016,193.87,"2024-06-03T15:55:00Z",38431,193.858853
193.71,193.84,193.66,2285,193.84,"2024-06-03T15:56:00Z",87474,193.744682
193.7887,193.84,193.71,2085,193.72,"2024-06-03T15:57:00Z",51838,193.772376
193.895,193.9,193.74,2148,193.8026,"2024-06-03T15:58:00Z",56582,193.818584
193.93,193.975,193.9,2293,193.9,"2024-06-03T15:59:00Z",80542,193.925305
194.0611,194.09,193.91,2407,193.9202,"2024-06-03T16:00:00Z",78001,193.983974
193.985,194.07,193.9501,2009,194.065,"2024-06-03T16:01:00Z",52464,194.019463
193.7701,193.99,193.7301,2488,193.98,"2024-06-03T16:02:00Z",112139,193.862738
193.8091,193.8153,193.71,1910,193.7701,"2024-06-03T16:03:00Z",39866,193.764018
193.935,193.94,193.81,1955,193.81,"2024-06-03T16:04:00Z",46527,193.902761
193.88,194.02,193.87,2126,193.94,"2024-06-03T16:05:00Z",77558,193.961879
193.89,193.96,193.87,2164,193.89,"2024-06-03T16:06:00Z",56826,193.914027
193.9,193.91,193.8,1340,193.88,"2024-06-03T16:07:00Z",57623,193.870706
193.9187,193.98,193.89,925,193.9,"2024-06-03T16:08:00Z",62950,193.932053
193.95,193.95,193.88,655,193.91,"2024-06-03T16:09:00Z",35026,193.904482
193.94,193.995,193.93,787,193.95,"2024-06-03T16:10:00Z",40949,193.957312
193.905,193.94,193.89,661,193.93,"2024-06-03T16:11:00Z",40790,193.915911
193.555,193.9,193.53,2179,193.9,"2024-06-03T16:12:00Z",327473,193.708152
193.56,193.6099,193.29,2184,193.56,"2024-06-03T16:13:00Z",296916,193.475858
193.5399,193.65,193.47,856,193.56,"2024-06-03T16:14:00Z",57470,193.571993
193.57,193.62,193.51,744,193.53,"2024-06-03T16:15:00Z",51203,193.553324
193.615,193.6608,193.565,1368,193.565,"2024-06-03T16:16:00Z",109903,193.61926
193.5199,193.63,193.42,1094,193.62,"2024-06-03T16:17:00Z",127161,193.493373
193.49,193.57,193.41,697,193.505,"2024-06-03T16:18:00Z",46503,193.482343
193.42,193.5047,193.41,667,193.4855,"2024-06-03T16:19:00Z",42892,193.464707
193.455,193.54,193.42,730,193.42,"2024-06-03T16:20:00Z",52986,193.487054
193.42,193.46,193.33,978,193.46,"2024-06-03T16:21:00Z",69655,193.410296
193.41,193.45,193.32,759,193.42,"2024-06-03T16:22:00Z",73389,193.384775
193.3926,193.43,193.24,1219,193.4199,"2024-06-03T16:23:00Z",105713,193.353807
193.38,193.43,193.35,646,193.41,"2024-06-03T16:24:00Z",53444,193.401815
193.33,193.385,193.2601,792,193.38,"2024-06-03T16:25:00Z",69096,193.340799
193.33,193.3577,193.25,865,193.345,"2024-06-03T16:26:00Z",59238,193.302156
193.38,193.43,193.32,913,193.325,"2024-06-03T16:27:00Z",104942,193.368679
193.325,193.4,193.3,549,193.38,"2024-06-03T16:28:00Z",37907,193.333639
193.2894,193.36,193.27,783,193.33,"2024-06-03T16:29:00Z",59824,193.312544
193.35,193.37,193.21,756,193.28,"2024-06-03T16:30:00Z",72513,193.291873
193.126,193.35,193.11,985,193.3411,"2024-06-03T16:31:00Z",88274,193.195693
193.1701,193.205,193.0903,794,193.13,"2024-06-03T16:32:00Z",77095,193.149911
193.13,193.1999,193.1,885,193.19,"2024-06-03T16:33:00Z",71372,193.15796
192.965,193.11,192.92,1524,193.11,"2024-06-03T16:34:00Z",142893,192.98648
192.95,193.01,192.94,954,192.97,"2024-06-03T16:35:00Z",83587,192.980198
193.15,193.1887,192.93,836,192.95,"2024-06-03T16:36:00Z",86317,193.054617
193.15,193.25,193.1,1200,193.16,"2024-06-03T16:37:00Z",121674,193.161872
193.1,193.17,193.05,721,193.15,"2024-06-03T16:38:00Z",76686,193.1347
193.119,193.12,193.07,574,193.1171,"2024-06-03T16:39:00Z",36932,193.100517
193.09,193.2195,193.03,852,193.11,"2024-06-03T16:40:00Z",64997,193.123959
193.26,193.2799,193.1,696,193.1,"2024-06-03T16:41:00Z",54100,193.203127
193.295,193.35,193.21,734,193.26,"2024-06-03T16:42:00Z",48916,193.31039
193.24,193.29,193.21,610,193.29,"2024-06-03T16:43:00Z",37852,193.246191
193.27,193.33,193.22,730,193.2329,"2024-06-03T16:44:00Z",60981,193.285706
193.23,193.2799,193.19,590,193.26,"2024-06-03T16:45:00Z",35229,193.238862
193.2,193.24,193.12,743,193.23,"2024-06-03T16:46:00Z",53963,193.180902
193.2115,193.25,193.19,844,193.195,"2024-06-03T16:47:00Z",67985,193.223869
193.33,193.35,193.14,903,193.215,"2024-06-03T16:48:00Z",61387,193.231142
193.2288,193.33,193.2112,732,193.33,"2024-06-03T16:49:00Z",43661,193.276239
193.21,193.2895,193.175,753,193.23,"2024-06-03T16:50:00Z",52378,193.227256
193.19,193.2099,193.1025,693,193.2097,"2024-06-03T16:51:00Z",52817,193.155193
193.1172,193.18,193.044,693,193.18,"2024-06-03T16:52:00Z",45796,193.102792
193.075,193.1,193.01,706,193.1,"2024-06-03T16:53:00Z",47824,193.047296
193.11,193.13,193.04,725,193.08,"2024-06-03T16:54:00Z",48908,193.07775
193.115,193.189,193.1,900,193.12,"2024-06-03T16:55:00Z",115022,193.14434
193.29,193.29,193.115,679,193.12,"2024-06-03T16:56:00Z",47055,193.184867
193.24,193.308,193.235,766,193.29,"2024-06-03T16:57:00Z",41304,193.277845
193.3,193.34,193.23,717,193.24,"2024-06-03T16:58:00Z",48169,193.300932
193.255,193.315,193.25,615,193.3,"2024-06-03T16:59:00Z",34780,193.284553
193.25,193.26,193.08,1106,193.255,"2024-06-03T17:00:00Z",92096,193.184537
193.22,193.26,193.16,750,193.25,"2024-06-03T17:01:00Z",44932,193.205973
193.15,193.27,193.09,734,193.22,"2024-06-03T17:02:00Z",65570,193.164011
193.115,193.17,193.08,588,193.142,"2024-06-03T17:03:00Z",40887,193.109867
193.11,193.2,193.11,598,193.14,"2024-06-03T17:04:00Z",37350,193.153188
193.2597,193.2597,193.09,809,193.115,"2024-06-03T17:05:00Z",61214,193.176066
193.21,193.265,193.18,737,193.26,"2024-06-03T17:06:00Z",41397,193.219863
193.2,193.29,193.19,755,193.2,"2024-06-03T17:07:00Z",47743,193.24629
193.25,193.26,193.18,812,193.19,"2024-06-03T17:08:00Z",47139,193.213543
193.22,193.26,193.18,677,193.25,"2024-06-03T17:09:00Z",41816,193.227351
192.98,193.23,192.95,1476,193.23,"2024-06-03T17:10:00Z",117825,193.058073
192.8899,193.02,192.84,1477,192.9754,"2024-06-03T17:11:00Z",177009,192.92305
193.015,193.02,192.8501,734,192.88,"2024-06-03T17:12:00Z",57371,192.929156
193.05,193.05,192.97,677,193.01,"2024-06-03T17:13:00Z",35906,192.997586
193.125,193.14,193.06,770,193.06,"2024-06-03T17:14:00Z",53137,193.107388
193.16,193.18,193.05,859,193.13,"2024-06-03T17:15:00Z",65105,193.106392
193.3385,193.34,193.14,1451,193.17,"2024-06-03T17:16:00Z",161686,193.253971
193.385,193.39,193.28,991,193.34,"2024-06-03T17:17:00Z",82117,193.334125
193.49,193.53,193.38,1126,193.39,"2024-06-03T17:18:00Z",84329,193.471008
193.61,193.6185,193.47,1028,193.495,"2024-06-03T17:19:00Z",97855,193.530447
193.6767,193.72,193.585,1103,193.6,"2024-06-03T17:20:00Z",85595,193.644467
193.62,193.67,193.515,913,193.67,"2024-06-03T17:21:00Z",78661,193.589835
193.54,193.64,193.48,1325,193.6268,"2024-06-03T17:22:00Z",119988,193.546475
193.65,193.67,193.5334,1011,193.5502,"2024-06-03T17:23:00Z",87804,193.613409
193.5,193.665,193.4501,1051,193.66,"2024-06-03T17:24:00Z",93317,193.528784
193.576,193.6,193.49,728,193.5,"2024-06-03T17:25:00Z",70091,193.56868
193.58,193.669,193.52,879,193.5676,"2024-06-03T17:26:00Z",72380,193.597917
193.5757,193.65,193.53,912,193.57,"2024-06-03T17:27:00Z",70199,193.606795
193.76,193.8264,193.58,1197,193.58,"2024-06-03T17:28:00Z",120969,193.731889
193.77,193.8,193.7,858,193.765,"2024-06-03T17:29:00Z",61713,193.729047
193.7601,193.86,193.75,949,193.76,"2024-06-03T17:30:00Z",59122,193.79444
193.82,193.845,193.77,726,193.77,"2024-06-03T17:31:00Z",33064,193.809552
193.955,193.975,193.81,1308,193.8299,"2024-06-03T17:32:00Z",133523,193.910643
193.96,194.055,193.93,1658,193.959,"2024-06-03T17:33:00Z",122165,193.996892
193.935,194,193.93,758,193.97,"2024-06-03T17:34:00Z",35047,193.964625
193.94,193.95,193.82,1109,193.9382,"2024-06-03T17:35:00Z",68441,193.897368
193.97,193.98,193.93,710,193.9528,"2024-06-03T17:36:00Z",40506,193.950083
193.93,194.05,193.91,911,193.97,"2024-06-03T17:37:00Z",72775,193.970257
193.905,193.99,193.895,734,193.93,"2024-06-03T17:38:00Z",50460,193.91762
193.94,193.97,193.86,791,193.9,"2024-06-03T17:39:00Z",51703,193.908572
193.915,193.97,193.91,654,193.92,"2024-06-03T17:40:00Z",40762,193.940848
193.86,193.93,193.81,856,193.9186,"2024-06-03T17:41:00Z",50814,193.863834
193.95,193.97,193.8105,654,193.86,"2024-06-03T17:42:00Z",45814,193.899695
193.98,194,193.91,742,193.94,"2024-06-03T17:43:00Z",61908,193.970355
193.9136,194.035,193.91,834,193.98,"2024-06-03T17:44:00Z",56626,193.9688
193.94,194,193.9035,757,193.9333,"2024-06-03T17:45:00Z",52941,193.954178
193.9399,193.97,193.92,597,193.945,"2024-06-03T17:46:00Z",34056,193.946519
193.8899,193.95,193.88,713,193.935,"2024-06-03T17:47:00Z",44713,193.905512
193.84,193.9,193.82,696,193.8899,"2024-06-03T17:48:00Z",38511,193.861086
193.8502,193.91,193.83,734,193.85,"2024-06-03T17:49:00Z",52632,193.875957
193.75,193.88,193.73,968,193.855,"2024-06-03T17:50:00Z",60438,193.79755
193.68,193.79,193.65,804,193.755,"2024-06-03T17:51:00Z",59680,193.710385
193.6901,193.71,193.61,914,193.68,"2024-06-03T17:52:00Z",65731,193.653533
193.77,193.7977,193.59,1046,193.7097,"2024-06-03T17:53:00Z",93038,193.684317
193.7789,193.78,193.73,657,193.78,"2024-06-03T17:54:00Z",54496,193.760894
193.63,193.795,193.6,855,193.77,"2024-06-03T17:55:00Z",76553,193.723873
193.595,193.65,193.52,802,193.64,"2024-06-03T17:56:00Z",56788,193.56635
193.6,193.65,193.58,614,193.591,"2024-06-03T17:57:00Z",39554,193.603441
193.63,193.67,193.54,575,193.585,"2024-06-03T17:58:00Z",37446,193.60417
193.61,193.67,193.58,663,193.6294,"2024-06-03T17:59:00Z",42720,193.633984
193.525,193.66,193.5201,769,193.61,"2024-06-03T18:00:00Z",54691,193.595903
193.565,193.5875,193.47,638,193.53,"2024-06-03T18:01:00Z",48295,193.527692
193.43,193.5699,193.41,709,193.5699,"2024-06-03T18:02:00Z",59888,193.46069
193.44,193.47,193.42,627,193.42,"2024-06-03T18:03:00Z",41841,193.446143
193.415,193.49,193.41,577,193.44,"2024-06-03T18:04:00Z",32347,193.44128
193.36,193.41,193.34,809,193.41,"2024-06-03T18:05:00Z",53351,193.374019
193.455,193.4599,193.3699,635,193.3699,"2024-06-03T18:06:00Z",41959,193.42063
193.435,193.46,193.42,525,193.4574,"2024-06-03T18:07:00Z",25055,193.441898
193.445,193.52,193.43,982,193.4399,"2024-06-03T18:08:00Z",67485,193.472589
193.53,193.54,193.425,668,193.44,"2024-06-03T18:09:00Z",38576,193.488564
193.57,193.57,193.515,817,193.53,"2024-06-03T18:10:00Z",58908,193.537538
193.39,193.57,193.38,854,193.565,"2024-06-03T18:11:00Z",65479,193.454973
193.2425,193.395,193.2312,1008,193.395,"2024-06-03T18:12:00Z",92423,193.298599
193.275,193.28,193.13,1577,193.245,"2024-06-03T18:13:00Z",166906,193.196641
193.15,193.26,193.11,947,193.2599,"2024-06-03T18:14:00Z",85666,193.17995
193.215,193.245,193.14,807,193.14,"2024-06-03T18:15:00Z",74333,193.203466
193.195,193.2469,193.18,801,193.21,"2024-06-03T18:16:00Z",83116,193.210446
193.1598,193.21,193.1,781,193.19,"2024-06-03T18:17:00Z",62000,193.154278
193.29,193.3199,193.122,672,193.155,"2024-06-03T18:18:00Z",61781,193.247402
193.295,193.3469,193.28,684,193.29,"2024-06-03T18:19:00Z",57081,193.313655
193.245,193.3,193.235,638,193.295,"2024-06-03T18:20:00Z",49787,193.276902
193.386,193.41,193.245,809,193.245,"2024-06-03T18:21:00Z",69902,193.353844
193.28,193.4,193.26,784,193.39,"2024-06-03T18:22:00Z",49168,193.350756
193.3802,193.3963,193.265,603,193.28,"2024-06-03T18:23:00Z",46973,193.328204
193.28,193.39,193.21,687,193.385,"2024-06-03T18:24:00Z",53083,193.272884
193.3113,193.34,193.26,498,193.27,"2024-06-03T18:25:00Z",31456,193.314205
193.3,193.39,193.28,660,193.32,"2024-06-03T18:26:00Z",46690,193.335646
193.18,193.305,193.13,759,193.305,"2024-06-03T18:27:00Z",74318,193.201398
193.17,193.19,193.14,557,193.17,"2024-06-03T18:28:00Z",43188,193.174607
193.1,193.2,193.09,1057,193.1652,"2024-06-03T18:29:00Z",93313,193.149017
193.21,193.23,193.09,617,193.1,"2024-06-03T18:30:00Z",41326,193.16655
193.28,193.305,193.178,865,193.215,"2024-06-03T18:31:00Z",59430,193.253984
193.3,193.32,193.265,754,193.275,"2024-06-03T18:32:00Z",63979,193.285637
193.28,193.34,193.26,655,193.31,"2024-06-03T18:33:00Z",43882,193.290259
193.225,193.28,193.21,741,193.275,"2024-06-03T18:34:00Z",39438,193.241137
193.23,193.2877,193.16,848,193.22,"2024-06-03T18:35:00Z",55526,193.231942
193.27,193.315,193.22,562,193.22,"2024-06-03T18:36:00Z",34460,193.273345
193.235,193.28,193.19,572,193.27,"2024-06-03T18:37:00Z",39577,193.221189
193.3099,193.31,193.2,565,193.24,"2024-06-03T18:38:00Z",38602,193.235871
193.28,193.32,193.2519,564,193.31,"2024-06-03T18:39:00Z",36509,193.279083
193.435,193.44,193.2325,948,193.28,"2024-06-03T18:40:00Z",64610,193.328348
193.45,193.52,193.35,1079,193.4327,"2024-06-03T18:41:00Z",99723,193.449326
193.35,193.47,193.29,899,193.46,"2024-06-03T18:42:00Z",68996,193.394788
193.31,193.355,193.23,745,193.3,"2024-06-03T18:43:00Z",49816,193.300619
193.2204,193.32,193.21,787,193.305,"2024-06-03T18:44:00Z",95074,193.253939
193.23,193.27,193.21,647,193.22,"2024-06-03T18:45:00Z",46636,193.230164
193.16,193.275,193.15,797,193.23,"2024-06-03T18:46:00Z",71083,193.229945
193.145,193.2091,193.12,807,193.1698,"2024-06-03T18:47:00Z",60414,193.167097
193.0599,193.174,193.0401,948,193.145,"2024-06-03T18:48:00Z",87736,193.104538
193.08,193.09,193.03,824,193.055,"2024-06-03T18:49:00Z",62502,193.061256
193.1,193.14,193.055,999,193.0799,"2024-06-03T18:50:00Z",77427,193.086662
193.13,193.21,193.1068,665,193.11,"2024-06-03T18:51:00Z",58733,193.15989
193.05,193.16,193.04,652,193.14,"2024-06-03T18:52:00Z",47041,193.098443
192.96,193.07,192.93,1286,193.05,"2024-06-03T18:53:00Z",147286,192.97369
192.94,192.9789,192.9101,683,192.97,"2024-06-03T18:54:00Z",60362,192.92898
192.98,193.005,192.9298,783,192.935,"2024-06-03T18:55:00Z",67715,192.980854
192.965,193.0064,192.94,647,192.98,"2024-06-03T18:56:00Z",52003,192.975301
192.95,193,192.95,713,192.96,"2024-06-03T18:57:00Z",51767,192.973871
193.02,193.0586,192.95,871,192.96,"2024-06-03T18:58:00Z",82176,193.007903
193.0499,193.085,193.015,736,193.015,"2024-06-03T18:59:00Z",62048,193.05391
193.01,193.08,192.98,838,193.04,"2024-06-03T19:00:00Z",74163,193.022894
193.03,193.11,192.995,1072,193.02,"2024-06-03T19:01:00Z",82822,193.051449
193.095,193.1,193.04,766,193.04,"2024-06-03T19:02:00Z",69373,193.067002
193.03,193.16,193.03,727,193.0903,"2024-06-03T19:03:00Z",67717,193.104664
193.07,193.14,193.05,712,193.05,"2024-06-03T19:04:00Z",49366,193.087534
193,193.1,192.96,1117,193.0725,"2024-06-03T19:05:00Z",90689,193.04257
193.025,193.075,192.945,578,193,"2024-06-03T19:06:00Z",45014,193.002774
193.07,193.0799,192.99,622,193.02,"2024-06-03T19:07:00Z",37794,193.026322
193.039,193.08,193.01,691,193.08,"2024-06-03T19:08:00Z",57077,193.043786
193.0001,193.06,193.0001,548,193.04,"2024-06-03T19:09:00Z",29966,193.036352
193.08,193.08,192.978,818,193.01,"2024-06-03T19:10:00Z",62129,193.020127
192.995,193.105,192.99,799,193.08,"2024-06-03T19:11:00Z",54590,193.070589
193.08,193.09,192.96,748,192.99,"2024-06-03T19:12:00Z",57209,193.03423
193.1299,193.1452,193.0698,637,193.09,"2024-06-03T19:13:00Z",48199,193.10654
193.0701,193.16,193.0701,784,193.13,"2024-06-03T19:14:00Z",48540,193.134051
193.1699,193.19,193.04,826,193.08,"2024-06-03T19:15:00Z",61257,193.106672
193.16,193.18,193.14,739,193.165,"2024-06-03T19:16:00Z",50746,193.164242
193.249,193.26,193.1591,842,193.1591,"2024-06-03T19:17:00Z",65784,193.215821
193.29,193.29,193.22,685,193.25,"2024-06-03T19:18:00Z",63828,193.252344
193.32,193.33,193.2725,743,193.29,"2024-06-03T19:19:00Z",85674,193.29941
193.2999,193.34,193.28,950,193.3199,"2024-06-03T19:20:00Z",92525,193.315275
193.41,193.46,193.295,1127,193.295,"2024-06-03T19:21:00Z",138056,193.414043
193.3587,193.41,193.29,992,193.41,"2024-06-03T19:22:00Z",71336,193.346897
193.2625,193.36,193.26,821,193.35,"2024-06-03T19:23:00Z",54751,193.308588
193.37,193.37,193.26,832,193.265,"2024-06-03T19:24:00Z",59973,193.295298
193.2899,193.38,193.255,1270,193.35,"2024-06-03T19:25:00Z",88218,193.312195
193.35,193.38,193.29,756,193.29,"2024-06-03T19:26:00Z",54855,193.326196
193.369,193.43,193.335,892,193.34,"2024-06-03T19:27:00Z",59442,193.390165
193.41,193.42,193.36,670,193.365,"2024-06-03T19:28:00Z",42281,193.388618
193.354,193.43,193.345,929,193.4001,"2024-06-03T19:29:00Z",55797,193.384185
193.32,193.405,193.31,1066,193.36,"2024-06-03T19:30:00Z",75624,193.352761
193.3941,193.42,193.31,830,193.3279,"2024-06-03T19:31:00Z",58738,193.373599
193.42,193.43,193.37,651,193.395,"2024-06-03T19:32:00Z",59510,193.404569
193.4198,193.42,193.36,1158,193.42,"2024-06-03T19:33:00Z",101820,193.393445
193.57,193.5799,193.4099,1192,193.415,"2024-06-03T19:34:00Z",134761,193.492285
193.525,193.58,193.515,1046,193.562,"2024-06-03T19:35:00Z",91228,193.549714
193.3699,193.52,193.36,932,193.52,"2024-06-03T19:36:00Z",70834,193.432603
193.28,193.42,193.28,1142,193.36,"2024-06-03T19:37:00Z",115193,193.335084
193.42,193.435,193.28,1146,193.285,"2024-06-03T19:38:00Z",119974,193.375847
193.425,193.44,193.38,1202,193.42,"2024-06-03T19:39:00Z",121148,193.410947
193.52,193.52,193.43,1027,193.43,"2024-06-03T19:40:00Z",72770,193.458583
193.4405,193.58,193.44,1187,193.5188,"2024-06-03T19:41:00Z",98948,193.536693
193.5799,193.58,193.44,1156,193.44,"2024-06-03T19:42:00Z",86046,193.517605
193.558,193.66,193.545,1394,193.5727,"2024-06-03T19:43:00Z",132283,193.60451
193.471,193.5799,193.445,1120,193.56,"2024-06-03T19:44:00Z",78616,193.51756
193.445,193.54,193.415,1032,193.47,"2024-06-03T19:45:00Z",91720,193.480072
193.63,193.64,193.43,984,193.4478,"2024-06-03T19:46:00Z",78035,193.522498
193.54,193.65,193.53,1186,193.64,"2024-06-03T19:47:00Z",82855,193.571386
193.58,193.6,193.54,836,193.55,"2024-06-03T19:48:00Z",48510,193.57297
193.635,193.645,193.5801,1091,193.5865,"2024-06-03T19:49:00Z",75239,193.626221
193.5185,193.68,193.4933,2913,193.64,"2024-06-03T19:50:00Z",358009,193.603191
193.4901,193.58,193.36,1941,193.5,"2024-06-03T19:51:00Z",150282,193.469532
193.425,193.5,193.34,1680,193.495,"2024-06-03T19:52:00Z",314039,193.427025
193.585,193.59,193.43,1748,193.43,"2024-06-03T19:53:00Z",164561,193.543004
193.52,193.695,193.43,3200,193.585,"2024-06-03T19:54:00Z",284049,193.590139
193.66,193.71,193.49,2335,193.52,"2024-06-03T19:55:00Z",363530,193.657366
193.8,193.84,193.665,2412,193.665,"2024-06-03T19:56:00Z",256887,193.763489
193.795,193.88,193.695,2634,193.805,"2024-06-03T19:57:00Z",203140,193.810648
193.78,193.855,193.74,3142,193.79,"2024-06-03T19:58:00Z",289632,193.799009
194.09,194.11,193.785,8422,193.785,"2024-06-03T19:59:00Z",940694,193.941153
194.1,194.129,194.02,182,194.03,"2024-06-03T20:00:00Z",5818526,194.030037
194.1,194.12,194.1,80,194.12,"2024-06-03T20:01:00Z",11100,194.100449
194.15,194.16,194.03,86,194.1,"2024-06-03T20:02:00Z",33257,194.04426
194.2,194.2,194.15,107,194.15,"2024-06-03T20:03:00Z",852374,194.152195
194.2,194.22,194.03,73,194.2,"2024-06-03T20:04:00Z",167050,194.031143
194.23,194.26,194.03,80,194.2005,"2024-06-03T20:05:00Z",5632,194.17115
194.35,194.37,194.03,149,194.03,"2024-06-03T20:06:00Z",103582,194.054008
194.35,194.4,194.35,44,194.35,"2024-06-03T20:07:00Z",1500,194.361961
194.32,194.32,194.21,44,194.21,"2024-06-03T20:08:00Z",1612,194.311149
194.33,194.34,194.32,50,194.34,"2024-06-03T20:09:00Z",53049,194.327545
194.3,194.32,194.24,32,194.32,"2024-06-03T20:10:00Z",7465,194.297166
194.27,194.27,194.27,25,194.27,"2024-06-03T20:11:00Z",351,194.27
194.29,194.29,194.29,23,194.29,"2024-06-03T20:12:00Z",799,194.29
194.26,194.3,194.26,53,194.3,"2024-06-03T20:13:00Z",1612,194.288571
194.15,194.29,194.15,45,194.29,"2024-06-03T20:14:00Z",2405,194.254417
194.29,194.29,194.133,29,194.133,"2024-06-03T20:15:00Z",477,194.199809
194.1027,194.16,194.1027,37,194.16,"2024-06-03T20:16:00Z",1838,194.136527
194.28,194.28,194.25,54,194.28,"2024-06-03T20:17:00Z",2995,194.277309
194.12,194.28,194.12,73,194.28,"2024-06-03T20:18:00Z",5024,194.169222
194.03,194.2698,194.03,21,194.2698,"2024-06-03T20:19:00Z",445,194.145996
194.1499,194.1499,194.1499,13,194.1499,"2024-06-03T20:20:00Z",43464,194.1499
194.27,194.27,194.13,38,194.13,"2024-06-03T20:21:00Z",1156,194.238722
194.28,194.28,194.28,19,194.28,"2024-06-03T20:23:00Z",317,194.28
194.1533,194.1533,194.1533,27,194.1533,"2024-06-03T20:24:00Z",365,194.1533
194.15,194.16,194.15,27,194.15,"2024-06-03T20:25:00Z",972,194.151938
194.14,194.14,194.14,20,194.14,"2024-06-03T20:28:00Z",256,194.14
194.14,194.14,194.14,19,194.14,"2024-06-03T20:29:00Z",168,194.14
194.14,194.18,194.14,21,194.18,"2024-06-03T20:30:00Z",825,194.157689
194.14,194.14,194.14,15,194.14,"2024-06-03T20:31:00Z",312,194.14
194.15,194.15,194.15,19,194.15,"2024-06-03T20:32:00Z",147,194.15
194.15,194.15,194.15,21,194.15,"2024-06-03T20:33:00Z",866,194.15
194.19,194.2,194.15,32,194.15,"2024-06-03T20:34:00Z",3149,194.159874
